index,メーカー,モデル名,url,本体価格,支払価格,走行距離,登録済未使用車,禁煙車,車検,年式（初度登録）,排気量,乗車定員,駆動方式,燃料,ドア,ミッション,過給器,車体色,車台番号下3桁,その他仕様,全体のサイズ,荷台寸法,全長×全幅×全高,車両重量,駆動形式,使用燃料,最高出力,WLTCモード燃費,JC08モード燃費,10/15モード燃費,保証,法定整備,外装,内装,修復歴
4754,ダイハツ,タントエグゼ,https://www.goo-net.com/usedcar/spread/goo/13/939022092300504126001.html,59.8万円,65万円,4.1万km,0,0,2023年6月,2012,660,4,4WD,ガソリン,5D,コラムAT,1,パールホワイト３,829,−,−,−,3395x1475x1730mm,980,フルタイム４WD,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,−,19.0km/リットル,1,1,3,4,無し
4755,ҘАҘӨҘПҘД,ҘҝҘуҘИҘЁҘ°Ҙј,https://www.goo-net.com/usedcar/spread/goo/10/700031023930220830001.html,99.9万円,--万円,3.1万km,0,1,2023年2月,2014,660,4,4WD,ガソリン,5D,コラムAT,1,ブラック,162,−,−,−,3395x1475x1730mm,980,フルタイム４WD,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,−,19.0km/リットル,0,0,4,4,無し
4756,日産,デイズ,https://www.goo-net.com/usedcar/spread/goo/11/965022072400900182004.html,59.9万円,70.7万円,1.9万km,0,1,車検整備付,2017,660,4,2WD,ガソリン,5D,インパネAT,0,クールシルバー（Ｍ）,209,−,−,−,3395x1475x1620mm,820,FF,無鉛レギュラーガソリン,49ps(36kW)/6500rpm,−,23.2km/リットル,−,1,1,4,5,無し
4757,ホンダ,Ｎ−ＢＯＸ,https://www.goo-net.com/usedcar/spread/goo/15/700060009030220927002.html,134.4万円,144.8万円,2.7万km,0,0,車検整備付,2017,660,4,2WD,ガソリン,5D,インパネAT,0,ホワイト,160,−,−,−,3395x1475x1790mm,890,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,27.0km/リットル,−,1,1,4,5,無し
4758,スズキ,ジムニー,https://www.goo-net.com/usedcar/spread/goo/15/965022092000208892007.html,209.7万円,219.7万円,10km,1,1,2024年11月,2021,660,4,4WD,ガソリン,3D,5MT,0,ブルーイッシュブラックパール３,941,−,−,−,3395x1475x1725mm,1030,パートタイム４WD,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,16.2km/リットル,−,−,1,0,5,5,無し
4759,スズキ,ジムニー,https://www.goo-net.com/usedcar/spread/goo/13/700090010030220927003.html,239.8万円,--万円,0.2万km,0,1,2024年11月,2021,660,4,4WD,ガソリン,3D,5MT,1,ミディアムグレー,93,−,−,−,3395x1475x1725mm,1030,パートタイム４WD,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,16.2km/リットル,−,−,1,0,5,5,無し
4760,ΤϋΜΚ,ΘΈΘ÷Θ±ΘΑΘΑΞ·ΞξΞΟΞ―ΓΦΞξΞΣ,https://www.goo-net.com/usedcar/spread/goo/12/700040181930220827001.html,159.9万円,--万円,0.7万km,0,1,2023年5月,2016,660,4,4WD,ガソリン,5D,4AT,0,ムーンライトバイオレットＰＭ,48,−,−,−,3395x1475x1815mm,990,フルタイム４WD,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,14.6km/リットル,−,0,0,4,4,無し
4761,ダイハツ,タント,https://www.goo-net.com/usedcar/spread/goo/13/932022062200500075022.html,139.9万円,--万円,2.1万km,0,1,なし,2017,660,4,2WD,ガソリン,5D,インパネAT,1,ディープブルークリスタルマイカ,450,−,−,−,3395x1475x1750mm,960,FF,無鉛レギュラーガソリン,64ps(47kW)/6400rpm,−,26.0km/リットル,−,0,0,4,4,無し
4762,スズキ,ハスラー,https://www.goo-net.com/usedcar/spread/goo/13/700040281730220422002.html,139.9万円,--万円,3.0万km,0,1,なし,2017,660,4,2WD,ハイブリッド,5D,CVT,1,アクティブイエロー／ブラック２トーンルーフ,168,−,−,−,3395x1475x1665mm,820,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,27.8km/リットル,−,0,0,4,4,無し
4763,ホンダ,Ｎ−ＢＯＸ,https://www.goo-net.com/usedcar/spread/goo/13/939022062300503690007.html,87万円,91.7万円,3.6万km,0,1,2023年4月,2014,660,4,2WD,ガソリン,5D,CVT,0,プレミアムダイナミックブルーパー,861,−,−,−,3395x1475x1770mm,930,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,22.2km/リットル,24.5km/リットル,1,1,4,4,無し
4764,スズキ,パレット,https://www.goo-net.com/usedcar/spread/goo/11/700090364530220829005.html,55.9万円,--万円,3.3万km,0,1,なし,2009,660,4,2WD,ガソリン,5D,4AT,1,パールホワイト,853,−,−,−,3395x1475x1735mm,940,FF,無鉛レギュラーガソリン,60ps(44kW)/6000rpm,−,−,18.6km/リットル,0,0,4,4,無し
4765,ダイハツ,タント,https://www.goo-net.com/usedcar/spread/goo/14/965022072901201218002.html,129.9万円,141.5万円,6km,1,0,2025年7月,2022,660,4,2WD,ガソリン,5D,インパネAT,0,ブラックマイカメタリック,82,−,−,−,3395x1475x1755mm,880,FF,無鉛レギュラーガソリン,52ps(38kW)/6900rpm,21.2km/リットル,27.2km/リットル,−,1,0,5,5,無し
4766,ダイハツ,キャスト,https://www.goo-net.com/usedcar/spread/goo/16/700070290030220607008.html,123.9万円,136.4万円,3km,1,1,2024年11月,2021,660,4,2WD,ガソリン,5D,CVT,0,ファイアークォーツレッドメタリック,671,−,−,−,3395x1475x1600mm,840,FF,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,−,30.0km/リットル,−,1,0,5,5,無し
4767,ダイハツ,タフト,https://www.goo-net.com/usedcar/spread/goo/16/700070290030220705006.html,149.9万円,162.4万円,3km,1,1,2024年12月,2021,660,4,2WD,ガソリン,5D,CVT,0,シャイニングホワイトパール,227,−,−,−,3395x1475x1630mm,840,FF,無鉛レギュラーガソリン,64ps(47kW)/6400rpm,20.2km/リットル,25.4km/リットル,−,1,0,5,5,無し
4768,ダイハツ,ウェイク,https://www.goo-net.com/usedcar/spread/goo/13/700054053530220130002.html,134万円,147万円,4.9万km,0,0,2023年2月,2018,660,4,2WD,ガソリン,5D,CVT,1,パールホワイトＩＩＩＩＩ,649,−,−,−,3395x1475x1835mm,1020,FF,無鉛レギュラーガソリン,64ps(47kW)/6400rpm,−,23.8km/リットル,−,1,1,4,4,無し
4769,ダイハツ,ミライース,https://www.goo-net.com/usedcar/spread/goo/11/965022082300900105008.html,91.3万円,99.5万円,2.9万km,0,1,2024年1月,2019,660,4,4WD,ガソリン,5D,インパネAT,0,ホワイト,556,寒冷地仕様,−,−,3395x1475x1510mm,720,フルタイム４WD,無鉛レギュラーガソリン,49ps(36kW)/6800rpm,−,32.2km/リットル,−,1,1,5,4,無し
4770,スズキ,ジムニー,https://www.goo-net.com/usedcar/spread/goo/13/700055181230220927001.html,269.5万円,284.2万円,26km,0,1,2025年8月,2022,660,4,4WD,ガソリン,3D,4AT,1,ブラック,396,−,339,−,3395x1475x1725mm,1030,パートタイム４WD,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,16.2km/リットル,−,−,1,1,5,5,無し
4771,ホンダ,Ｎ−ＯＮＥ,https://www.goo-net.com/usedcar/spread/goo/15/917022091600600188007.html,79.8万円,89.4万円,3.6万km,0,0,車検整備付,2013,660,4,2WD,ガソリン,5D,インパネAT,0,プレミアムイエローパール,833,−,−,−,3395x1475x1610mm,850,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,27.0km/リットル,−,1,1,4,4,無し
4772,ホンダ,Ｎ−ＢＯＸカスタム,https://www.goo-net.com/usedcar/spread/goo/11/700090364530220712002.html,119.9万円,--万円,2.5万km,0,1,2024年6月,2014,660,4,2WD,ガソリン,5D,CVT,1,ブラック,13,−,−,−,3395x1475x1780mm,980,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,18.8km/リットル,−,0,0,4,4,無し
4773,ホンダ,Ｎ−ＢＯＸカスタム,https://www.goo-net.com/usedcar/spread/goo/15/700060004330220610001.html,166万円,177.5万円,0.6万km,0,1,2023年7月,2018,660,4,2WD,ガソリン,5D,インパネAT,0,パールホワイト,568,−,339,−,3395x1475x1790mm,930,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,27.0km/リットル,−,1,1,5,5,無し
4774,ダイハツ,ミライース,https://www.goo-net.com/usedcar/spread/goo/13/700090345230220528006.html,79.9万円,--万円,0.8万km,0,1,2023年3月,2018,660,4,2WD,ガソリン,5D,インパネAT,0,スプラッシュブルーメタリック,344,−,−,−,3395x1475x1500mm,670,FF,無鉛レギュラーガソリン,49ps(36kW)/6800rpm,−,34.2km/リットル,−,0,0,5,5,無し
4775,スズキ,アルトワークス,https://www.goo-net.com/usedcar/spread/goo/16/700070028530220611001.html,159.8万円,175.5万円,1.6万km,0,0,車検整備付,2019,660,4,2WD,ガソリン,5D,5AT,1,ブリスクブルーメタリック,669,−,339,−,3395x1475x1500mm,670,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,23.0km/リットル,−,1,1,5,4,無し
4776,ダイハツ,タント,https://www.goo-net.com/usedcar/spread/goo/11/700090345230220729004.html,129.9万円,--万円,3.2万km,0,1,なし,2015,660,4,2WD,ガソリン,5D,CVT,1,パールホワイトＩＩＩ,144,−,−,−,,,,ガソリン,,,,,0,0,4,4,無し
4777,日産,デイズルークス,https://www.goo-net.com/usedcar/spread/goo/11/700090364030220630001.html,140万円,152万円,2.1万km,0,0,2024年1月,2016,660,4,2WD,ガソリン,5D,インパネAT,1,ホワイト,890,−,−,−,3395x1475x1775mm,960,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,22.2km/リットル,−,1,1,4,5,無し
4778,ホンダ,Ｎ−ＢＯＸカスタム,https://www.goo-net.com/usedcar/spread/goo/13/956022092100505037002.html,195.9万円,212万円,10km,1,0,2025年9月,2022,660,4,2WD,ガソリン,5D,インパネAT,1,クリスタルブラックパール,802,−,−,−,,,,ガソリン,,,,,1,0,5,5,無し
4779,ダイハツ,タント,https://www.goo-net.com/usedcar/spread/goo/11/700090364030220810001.html,164.8万円,176.8万円,3.8万km,0,0,2024年6月,2017,660,4,4WD,ガソリン,5D,インパネAT,1,パールホワイト,619,−,−,−,3395x1475x1750mm,1010,フルタイム４WD,無鉛レギュラーガソリン,64ps(47kW)/6400rpm,−,24.6km/リットル,−,1,1,4,4,無し
4780,スズキ,スペーシアカスタム,https://www.goo-net.com/usedcar/spread/goo/13/700050006330220729001.html,189.9万円,--万円,2.8万km,0,1,2023年1月,2020,660,4,2WD,ガソリン,5D,CVT,1,ブルーイッシュブラックパール３,96,−,−,−,3395x1475x1785mm,900,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,25.6km/リットル,−,0,0,5,4,無し
4781,ダイハツ,ミライース,https://www.goo-net.com/usedcar/spread/goo/13/700050841530220408001.html,32.8万円,49.3万円,1.1万km,0,1,車検整備付,2011,660,4,2WD,ガソリン,5D,CVT,0,シェルローズ,357,−,−,−,3395x1475x1500mm,730,FF,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,−,30.0km/リットル,32.0km/リットル,1,1,4,4,無し
4782,ダイハツ,タント,https://www.goo-net.com/usedcar/spread/goo/13/700050006430220825002.html,159.9万円,--万円,4.3万km,0,1,なし,2019,660,4,2WD,ガソリン,5D,インパネAT,1,シャイニングホワイトパール,306,寒冷地仕様,−,−,3395x1475x1755mm,920,FF,無鉛レギュラーガソリン,64ps(47kW)/6400rpm,20km/リットル,25.2km/リットル,−,0,0,5,4,無し
4783,ダイハツ,ムーヴキャンバス,https://www.goo-net.com/usedcar/spread/goo/13/700053014230220920001.html,159.9万円,--万円,2.3万km,0,1,なし,2017,660,4,2WD,ガソリン,5D,インパネAT,0,パールホワイトＩＩＩＩＩ,848,−,−,−,3395x1475x1655mm,920,FF,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,−,28.6km/リットル,−,0,0,5,5,無し
4784,ダイハツ,タント,https://www.goo-net.com/usedcar/spread/goo/15/965022082500208212001.html,169.9万円,180.7万円,1.9万km,0,1,車検整備付,2019,660,4,2WD,ガソリン,5D,インパネAT,1,ブラックマイカメタリック,376,−,−,−,3395x1475x1755mm,920,FF,無鉛レギュラーガソリン,64ps(47kW)/6400rpm,20km/リットル,25.2km/リットル,−,1,1,5,4,無し
4785,ダイハツ,ムーヴコンテ,https://www.goo-net.com/usedcar/spread/goo/11/980022092400902397002.html,39.8万円,49.8万円,6.8万km,0,0,2023年1月,2012,660,4,2WD,ガソリン,5D,コラムAT,0,ピンク,630,−,339,−,3395x1475x1645mm,820,FF,無鉛レギュラーガソリン,58ps(43kW)/7200rpm,−,−,21.0km/リットル,1,1,4,4,無し
4786,ホンダ,Ｎ−ＷＧＮカスタム,https://www.goo-net.com/usedcar/spread/goo/13/917022100100560416002.html,110万円,118.7万円,1.1万km,0,0,車検整備付,2015,660,4,4WD,ガソリン,5D,インパネAT,0,ブルー,225,−,−,−,3395x1475x1675mm,890,フルタイム４WD,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,26.2km/リットル,−,1,1,4,5,無し
4787,ダイハツ,ウェイク,https://www.goo-net.com/usedcar/spread/goo/13/700053014230220723001.html,139.9万円,--万円,2.9万km,0,1,なし,2015,660,4,2WD,ガソリン,5D,インパネAT,1,パールホワイトＩＩＩ,616,−,−,−,3395x1475x1835mm,1020,FF,無鉛レギュラーガソリン,64ps(47kW)/6400rpm,−,23.8km/リットル,−,0,0,4,4,無し
4788,スズキ,アルトエコ,https://www.goo-net.com/usedcar/spread/goo/13/700055109630220414020.html,21万円,31万円,8.6万km,0,0,2024年4月,2014,660,4,2WD,ガソリン,5D,CVT,0,ホワイト,281,−,−,−,3395x1475x1520mm,740,FF,無鉛レギュラーガソリン,52ps(38kW)/6000rpm,−,30.2km/リットル,32.0km/リットル,1,0,4,3,無し
4789,スズキ,スペーシアカスタムＺ,https://www.goo-net.com/usedcar/spread/goo/13/700051051130220926002.html,135.9万円,--万円,3.3万km,0,1,なし,2017,660,4,2WD,ハイブリッド,5D,インパネAT,1,ワイン,851,−,−,−,3395x1475x1735mm,890,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,26.8km/リットル,−,0,0,4,5,無し
4790,ダイハツ,ムーヴ,https://www.goo-net.com/usedcar/spread/goo/13/939022091600709030002.html,43万円,48.6万円,10.3万km,0,1,2024年2月,2015,660,4,2WD,ガソリン,5D,CVT,0,ブライトシルバーＭ,9,−,−,−,3395x1475x1630mm,820,FF,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,−,31.0km/リットル,−,1,1,4,4,無し
4791,ダイハツ,ムーヴ,https://www.goo-net.com/usedcar/spread/goo/17/965022081001000822010.html,99.9万円,107.6万円,5.1万km,0,1,2023年4月,2016,660,4,2WD,ガソリン,5D,インパネAT,0,ブラックマイカメタリック,512,−,−,−,3395x1475x1630mm,830,FF,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,−,31.0km/リットル,−,1,1,4,4,無し
4792,スズキ,ハスラー,https://www.goo-net.com/usedcar/spread/goo/13/700051051130220801002.html,129.9万円,--万円,2.7万km,0,1,なし,2017,660,4,2WD,ハイブリッド,5D,インパネAT,0,ブルーＩＩ,525,−,−,−,3395x1475x1665mm,810,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,27.8km/リットル,−,0,0,4,4,無し
4793,スズキ,ワゴンＲ,https://www.goo-net.com/usedcar/spread/goo/16/700070892930220121001.html,52.9万円,62.9万円,3.3万km,0,0,2024年1月,2015,660,4,2WD,ガソリン,5D,インパネAT,0,ブラック,399,−,−,−,3395x1475x1640mm,780,FF,無鉛レギュラーガソリン,52ps(38kW)/6000rpm,−,28.8km/リットル,−,1,0,3,4,無し
4794,スズキ,ワゴンＲスティングレー,https://www.goo-net.com/usedcar/spread/goo/17/700100199030220906001.html,58万円,63.4万円,4.2万km,0,1,2023年12月,2012,660,4,2WD,ガソリン,5D,CVT,0,パールホワイト,291,−,−,−,3395x1475x1660mm,800,FF,無鉛レギュラーガソリン,52ps(38kW)/6000rpm,−,28.8km/リットル,−,1,1,5,4,無し
4795,ダイハツ,ムーヴ,https://www.goo-net.com/usedcar/spread/goo/15/917022100200601279005.html,59.8万円,--万円,7.6万km,0,0,2023年5月,2012,660,4,2WD,ガソリン,5D,インパネAT,0,パールホワイトＩＩＩ,192,−,−,−,3395x1475x1635mm,820,FF,無鉛レギュラーガソリン,52ps(38kW)/7200rpm,−,−,25.0km/リットル,1,1,4,4,無し
4796,ダイハツ,ミラココア,https://www.goo-net.com/usedcar/spread/goo/17/700102002730220312001.html,128万円,139.2万円,2.5万km,0,1,2023年3月,2018,660,4,2WD,ガソリン,5D,インパネAT,0,ココアベージュマイカメタリック,61,−,−,−,3395x1475x1560mm,810,FF,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,−,29.0km/リットル,−,1,1,4,5,無し
4797,ダイハツ,キャスト,https://www.goo-net.com/usedcar/spread/goo/11/965022092400900105002.html,128.5万円,136.2万円,3.9万km,0,1,2023年3月,2016,660,4,4WD,ガソリン,5D,インパネAT,0,プラムブラウンクリスタルマイカ,315,−,−,−,3395x1475x1630mm,890,フルタイム４WD,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,−,26.8km/リットル,−,1,1,4,4,無し
4798,ホンダ,Ｎ−ＢＯＸカスタム,https://www.goo-net.com/usedcar/spread/goo/13/932022072100500075019.html,205.9万円,--万円,0.3万km,0,1,2025年1月,2022,660,4,2WD,ガソリン,5D,インパネAT,1,クリスタルブラックパール,804,−,−,−,3395x1475x1790mm,930,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,20.2km/リットル,25.0km/リットル,−,0,0,5,5,無し
4799,スズキ,エブリイワゴン,https://www.goo-net.com/usedcar/spread/goo/13/947022092600501035001.html,66万円,73.7万円,6.8万km,0,0,車検整備付,2011,660,4,2WD,ガソリン,5D,インパネAT,0,パール,984,−,−,−,3395x1475x1795mm,960,FR,無鉛レギュラーガソリン,64ps(47kW)/6500rpm,−,−,15.0km/リットル,1,1,3,4,無し
4800,ホンダ,Ｎ−ＢＯＸカスタム,https://www.goo-net.com/usedcar/spread/goo/11/700050007530220813004.html,233.9万円,--万円,5km,1,1,2025年8月,2022,660,4,4WD,ガソリン,5D,インパネAT,1,プラチナホワイトパール＆ブラック,397,−,−,−,3395x1475x1815mm,990,フルタイム４WD,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,19km/リットル,23.0km/リットル,−,0,0,5,5,無し
4801,スバル,ステラ,https://www.goo-net.com/usedcar/spread/goo/10/700030364530220620004.html,93.9万円,109万円,2.8万km,0,1,なし,2013,660,4,4WD,ガソリン,5D,CVT,1,アーバンナイトブルークリスタルＭ,43,−,−,−,3395x1475x1620mm,890,フルタイム４WD,無鉛レギュラーガソリン,64ps(47kW)/6400rpm,−,−,21.5km/リットル,0,0,4,4,無し
4802,ダイハツ,タント,https://www.goo-net.com/usedcar/spread/goo/16/700070798530211220014.html,109.9万円,124万円,3.5万km,0,0,車検整備付,2016,660,4,2WD,ガソリン,5D,CVT,0,ブライトシルバーメタリック,788,−,−,−,3395x1475x1750mm,940,FF,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,−,28.0km/リットル,−,1,1,4,4,無し
4803,三菱,パジェロミニ,https://www.goo-net.com/usedcar/spread/goo/13/700040329130220915001.html,39万円,52.9万円,8.5万km,0,1,車検整備付,2010,660,4,2WD,ガソリン,3D,4AT,0,ブラックＭ,610,−,−,−,3395x1475x1635mm,890,FR,無鉛レギュラーガソリン,52ps(38kW)/6500rpm,−,−,−,1,1,4,4,有 軽度
4804,スズキ,ワゴンＲスティングレー,https://www.goo-net.com/usedcar/spread/goo/14/700115741430220730003.html,59.9万円,--万円,3.6万km,0,1,なし,2011,660,4,2WD,ガソリン,5D,CVT,1,パール,232,−,339,203,3395x1475x1675mm,880,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,19.0km/リットル,21.5km/リットル,0,0,5,4,無し
4805,ダイハツ,ムーヴキャンバス,https://www.goo-net.com/usedcar/spread/goo/13/939022072100503690003.html,71万円,79.6万円,12.5万km,0,1,車検整備付,2017,660,4,2WD,ガソリン,5D,CVT,0,スムースグレーマイカＭ,778,−,−,−,3395x1475x1655mm,920,FF,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,−,28.6km/リットル,−,1,1,4,4,無し
4806,日産,デイズ,https://www.goo-net.com/usedcar/spread/goo/13/700053014230220731001.html,85.9万円,--万円,3.8万km,0,1,2024年3月,2015,660,4,2WD,ガソリン,5D,インパネAT,1,ブラック,966,−,−,−,3395x1475x1620mm,860,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,21.4km/リットル,−,0,0,4,3,無し
4807,ダイハツ,ミライース,https://www.goo-net.com/usedcar/spread/goo/13/956022022600500206001.html,84万円,99万円,1.2万km,0,0,2024年5月,2019,660,4,2WD,ガソリン,5D,インパネAT,0,ホワイト,439,−,−,−,3395x1475x1500mm,650,FF,無鉛レギュラーガソリン,49ps(36kW)/6800rpm,−,35.2km/リットル,−,1,0,4,4,無し
4808,ダイハツ,タント,https://www.goo-net.com/usedcar/spread/goo/13/932022072100500075016.html,69.9万円,--万円,2.5万km,0,1,2023年9月,2012,660,4,2WD,ガソリン,5D,インパネAT,0,ファインブルーマイカメタリック,941,−,−,−,3395x1475x1750mm,920,FF,無鉛レギュラーガソリン,58ps(43kW)/7200rpm,−,−,18.2km/リットル,0,0,4,4,無し
4809,ダイハツ,ミライース,https://www.goo-net.com/usedcar/spread/goo/11/700090009030220923002.html,39.8万円,52万円,7.9万km,0,0,車検整備付,2016,660,4,2WD,ガソリン,5D,CVT,0,ホワイト,736,−,−,−,3395x1475x1490mm,730,FF,無鉛レギュラーガソリン,49ps(36kW)/6800rpm,−,35.2km/リットル,−,1,1,4,4,無し
4810,ホンダ,Ｎ−ＢＯＸ＋,https://www.goo-net.com/usedcar/spread/goo/16/700070844430220809003.html,93.9万円,108.7万円,3.8万km,0,1,なし,2017,660,4,2WD,ガソリン,5D,インパネAT,0,ホワイト,827,福祉車両,−,−,3395x1475x1780mm,990,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,24.4km/リットル,−,1,1,4,4,無し
4811,ダイハツ,ムーヴ,https://www.goo-net.com/usedcar/spread/goo/13/700054053530220207003.html,133万円,146万円,3.1万km,0,0,2024年1月,2018,660,4,2WD,ガソリン,5D,CVT,0,パールホワイトＩＩＩＩＩ,330,寒冷地仕様,−,−,3395x1475x1630mm,850,FF,無鉛レギュラーガソリン,64ps(47kW)/6400rpm,−,27.4km/リットル,−,1,1,4,4,無し
4812,ダイハツ,ムーヴキャンバス,https://www.goo-net.com/usedcar/spread/goo/16/939022081900705835002.html,64.8万円,73.1万円,7.5万km,0,0,車検整備付,2017,660,4,2WD,ガソリン,5D,CVT,0,ファイアークォーツレッドＭ,773,−,−,−,3395x1475x1655mm,910,FF,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,−,28.6km/リットル,−,1,1,4,4,無し
4813,ホンダ,Ｎ−ＢＯＸ,https://www.goo-net.com/usedcar/spread/goo/15/988022090100207427004.html,149.8万円,162.7万円,10km,1,0,2025年7月,2022,660,4,2WD,ガソリン,5D,インパネAT,0,ブラック,288,−,−,−,3395x1475x1790mm,900,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,21.2km/リットル,27.0km/リットル,−,1,1,5,5,無し
4814,ホンダ,Ｎ−ＷＧＮ,https://www.goo-net.com/usedcar/spread/goo/13/917022090900508008001.html,115.8万円,125.4万円,0.8万km,0,1,2023年10月,2020,660,4,2WD,ガソリン,5D,インパネAT,0,プラチナホワイト・パール,97,−,−,−,3395x1475x1675mm,850,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,23.2km/リットル,29.0km/リットル,−,1,1,5,4,無し
4815,ダイハツ,ミラココア,https://www.goo-net.com/usedcar/spread/goo/15/700020523430220829001.html,54.9万円,68万円,5.3万km,0,0,2024年3月,2015,660,4,2WD,ガソリン,5D,CVT,0,ココアベージュマイカメタリック,820,−,−,−,3395x1475x1530mm,800,FF,無鉛レギュラーガソリン,58ps(43kW)/7200rpm,−,−,23.5km/リットル,1,1,4,4,有 軽度
4816,ホンダ,Ｎ−ＷＧＮ,https://www.goo-net.com/usedcar/spread/goo/13/917022060100500160001.html,35.8万円,45.8万円,10.3万km,0,0,車検整備付,2013,660,4,2WD,ガソリン,5D,インパネAT,1,プレミアムブルームーンパール,174,−,−,−,3395x1475x1655mm,850,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,26.0km/リットル,−,1,1,2,2,無し
4817,ダイハツ,タント,https://www.goo-net.com/usedcar/spread/goo/13/700050007430220731001.html,113.9万円,--万円,3.4万km,0,1,2023年7月,2014,660,4,2WD,ガソリン,5D,CVT,0,グレー,323,−,−,−,3395x1475x1750mm,960,FF,無鉛レギュラーガソリン,64ps(47kW)/6400rpm,−,26.0km/リットル,−,0,0,4,4,無し
4818,ダイハツ,タント,https://www.goo-net.com/usedcar/spread/goo/16/700070667130220620002.html,119.9万円,134万円,1.1万km,0,0,車検整備付,2019,660,4,2WD,ガソリン,5D,CVT,0,ブラックマイカメタリック,52,寒冷地仕様,−,−,3395x1475x1750mm,930,FF,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,−,28.0km/リットル,−,1,1,4,4,無し
4819,ダイハツ,タント,https://www.goo-net.com/usedcar/spread/goo/13/939022041400709030003.html,109万円,113.9万円,0.7万km,0,1,2024年3月,2015,660,4,2WD,ガソリン,5D,CVT,0,ブラックマイカＭ,248,−,−,−,3395x1475x1750mm,940,FF,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,−,28.0km/リットル,−,1,1,4,5,無し
4820,マツダ,ＡＺワゴンカスタムスタイル,https://www.goo-net.com/usedcar/spread/goo/13/700050006830220521003.html,49.9万円,--万円,5.9万km,0,1,なし,2013,660,4,2WD,ガソリン,5D,CVT,0,パープル,478,−,−,−,3395x1475x1675mm,860,FF,無鉛レギュラーガソリン,54ps(40kW)/6500rpm,−,21.6km/リットル,23.5km/リットル,0,0,4,4,無し
4821,ダイハツ,タント,https://www.goo-net.com/usedcar/spread/goo/13/700055109630220722001.html,26万円,36万円,10.1万km,0,0,2024年7月,2009,660,4,2WD,ガソリン,5D,インパネAT,1,ライトゴールド,496,−,−,−,3395x1475x1750mm,960,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,−,19.2km/リットル,1,0,3,3,無し
4822,ダイハツ,ミラココア,https://www.goo-net.com/usedcar/spread/goo/17/700102002730220516002.html,39万円,49.6万円,10.8万km,0,1,2023年3月,2010,660,4,2WD,ガソリン,5D,CVT,0,ココアベージュマイカメタリック,509,−,−,−,3395x1475x1560mm,810,FF,無鉛レギュラーガソリン,58ps(43kW)/7200rpm,−,−,23.5km/リットル,1,1,4,4,無し
4823,ダイハツ,タント,https://www.goo-net.com/usedcar/spread/goo/13/700050007530220910004.html,199.9万円,--万円,7km,1,1,2025年9月,2022,660,4,2WD,ガソリン,5D,インパネAT,1,ブラックマイカメタリック,334,−,−,−,3395x1475x1755mm,930,FF,無鉛レギュラーガソリン,64ps(47kW)/6400rpm,20km/リットル,24.8km/リットル,−,0,0,5,5,無し
