index,メーカー,モデル名,url,本体価格,支払価格,走行距離,登録済未使用車,禁煙車,車検,年式（初度登録）,排気量,乗車定員,駆動方式,燃料,ドア,ミッション,過給器,車体色,車台番号下3桁,その他仕様,全体のサイズ,荷台寸法,全長×全幅×全高,車両重量,駆動形式,使用燃料,最高出力,WLTCモード燃費,JC08モード燃費,10/15モード燃費,保証,法定整備,外装,内装,修復歴
2127,ダイハツ,ミラココア,https://www.goo-net.com/usedcar/spread/goo/15/700020529230220801001.html,79万円,--万円,4.1万km,0,1,なし,2013,660,4,2WD,ガソリン,5D,CVT,1,ピンク,778,−,−,−,3395x1475x1560mm,810,FF,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,−,26.0km/リットル,27.5km/リットル,0,1,4,4,無し
2128,スズキ,アルト,https://www.goo-net.com/usedcar/spread/goo/19/965022082906300710001.html,59.9万円,69.8万円,2.9万km,0,0,車検整備付,2017,660,4,2WD,ガソリン,5D,インパネAT,0,ブルーイッシュブラックパール３,687,−,−,−,3395x1475x1475mm,650,FF,無鉛レギュラーガソリン,52ps(38kW)/6500rpm,−,37.0km/リットル,−,1,1,4,4,無し
2129,スズキ,スペーシアカスタム,https://www.goo-net.com/usedcar/spread/goo/16/700070094930220907001.html,183.8万円,195.8万円,3.1万km,0,0,2024年6月,2019,660,4,2WD,ハイブリッド,5D,インパネAT,1,パール,447,−,−,−,3395x1475x1785mm,900,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,25.6km/リットル,−,1,1,5,4,無し
2130,日産,デイズルークス,https://www.goo-net.com/usedcar/spread/goo/12/700050348630220810002.html,125万円,130万円,4.6万km,0,0,車検整備付,2017,660,4,2WD,ガソリン,5D,インパネAT,1,パール,655,−,−,−,3395x1475x1775mm,960,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,22.2km/リットル,−,1,1,4,4,無し
2131,ホンダ,Ｎ−ＢＯＸカスタム,https://www.goo-net.com/usedcar/spread/goo/11/965022091900900298003.html,169.2万円,177.6万円,1.2万km,0,1,2024年3月,2021,660,4,2WD,ガソリン,5D,インパネAT,0,クリスタルブラック・パール,816,−,−,−,3395x1475x1790mm,910,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,21.2km/リットル,27.0km/リットル,−,1,1,4,5,無し
2132,ダイハツ,ミライース,https://www.goo-net.com/usedcar/spread/goo/19/965022082906300710002.html,81.9万円,89.5万円,2.6万km,0,0,2024年4月,2019,660,4,2WD,ガソリン,5D,インパネAT,0,マゼンタベリーマイカメタリック,910,−,−,−,3395x1475x1500mm,670,FF,無鉛レギュラーガソリン,49ps(36kW)/6800rpm,−,34.2km/リットル,−,1,1,4,4,無し
2133,スズキ,スペーシア,https://www.goo-net.com/usedcar/spread/goo/12/971022080900403054004.html,119.8万円,128.4万円,2.9万km,0,1,車検整備付,2017,660,4,2WD,ハイブリッド,5D,CVT,0,ブルーイッシュブラックパール３,885,−,−,−,,,,ハイブリッド,,,,,1,1,4,4,無し
2134,スズキ,エブリイワゴン,https://www.goo-net.com/usedcar/spread/goo/14/700120083530220620002.html,119.9万円,--万円,4.7万km,0,1,2023年10月,2014,660,4,4WD,ガソリン,5D,インパネAT,1,ブルーイッシュブラックパール３,444,−,339,204,3395x1475x1795mm,1030,フルタイム４WD,無鉛レギュラーガソリン,64ps(47kW)/6500rpm,−,−,14.2km/リットル,0,0,4,4,無し
2135,日産,デイズ,https://www.goo-net.com/usedcar/spread/goo/13/700056065630220619005.html,120万円,128万円,1.4万km,0,0,車検整備付,2019,660,4,2WD,ガソリン,5D,CVT,0,シルバー,221,−,−,−,3395x1475x1640mm,830,FF,無鉛レギュラーガソリン,52ps(38kW)/6400rpm,21.2km/リットル,29.4km/リットル,−,1,1,5,5,無し
2136,ダイハツ,タント,https://www.goo-net.com/usedcar/spread/goo/16/939022070900706585008.html,69.8万円,76.5万円,7.8万km,0,1,2023年1月,2012,660,4,2WD,ガソリン,5D,コラムAT,0,ブラックマイカＭ,328,−,−,−,3395x1475x1750mm,920,FF,無鉛レギュラーガソリン,58ps(43kW)/7200rpm,−,−,18.8km/リットル,1,1,3,4,無し
2137,ホンダ,ゼストスパーク,https://www.goo-net.com/usedcar/spread/goo/15/700060209030220408001.html,29.7万円,37.7万円,10.2万km,0,0,車検整備付,2011,660,4,2WD,ガソリン,5D,インパネAT,0,ブラック,863,−,−,−,3395x1475x1645mm,910,FF,無鉛レギュラーガソリン,52ps(38kW)/6700rpm,−,−,20.0km/リットル,0,1,4,4,無し
2138,三菱,ｅＫスペース,https://www.goo-net.com/usedcar/spread/goo/19/907022082700800663005.html,136万円,141.4万円,2.6万km,0,0,2023年4月,2020,660,4,2WD,ハイブリッド,5D,インパネAT,0,ブラウン,635,寒冷地仕様,−,−,3395x1475x1780mm,950,FF,無鉛レギュラーガソリン,52ps(38kW)/6400rpm,20.8km/リットル,27.2km/リットル,−,1,1,4,4,無し
2139,ホンダ,Ｎ−ＷＧＮカスタム,https://www.goo-net.com/usedcar/spread/goo/17/917022073001002528011.html,167.2万円,176.1万円,0.5万km,0,1,2024年12月,2021,660,4,2WD,ガソリン,5D,インパネAT,1,プラチナホワイトパール,735,−,−,−,3395x1475x1705mm,870,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,21.2km/リットル,25.2km/リットル,−,1,1,5,5,無し
2140,„¹„ŗ„­,£Ķ£Ņ„ļ„“„ó,https://www.goo-net.com/usedcar/spread/goo/15/700060244230220626001.html,25万円,35万円,8.0万km,0,1,車検整備付,2007,660,4,2WD,ガソリン,5D,4AT,0,レイクブルーメタリック,77,−,−,−,3395x1475x1620mm,820,FF,無鉛レギュラーガソリン,54ps(40kW)/6500rpm,−,−,21.0km/リットル,1,1,3,4,無し
2141,マツダ,フレアワゴン,https://www.goo-net.com/usedcar/spread/goo/15/700060096530220728004.html,49.8万円,66.8万円,6.4万km,0,0,なし,2013,660,4,2WD,ガソリン,5D,インパネAT,0,ブルーイッシュブラックパール３,334,−,−,−,3395x1475x1735mm,840,FF,無鉛レギュラーガソリン,52ps(38kW)/6000rpm,−,29.0km/リットル,−,1,0,3,4,無し
2142,ホンダ,Ｎ−ＷＧＮ,https://www.goo-net.com/usedcar/spread/goo/13/917022071400520177007.html,136.3万円,144.3万円,0.6万km,0,0,2024年8月,2021,660,4,2WD,ガソリン,5D,インパネAT,0,プレミアムアイボリーＰ２,689,−,−,−,3395x1475x1675mm,850,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,23.2km/リットル,29.0km/リットル,−,1,1,5,5,無し
2143,ダイハツ,タント,https://www.goo-net.com/usedcar/spread/goo/15/700062002830220415003.html,102万円,108万円,3.6万km,0,1,車検整備付,2017,660,4,2WD,ガソリン,5D,CVT,0,ホワイト,327,福祉車両,−,−,3395x1475x1750mm,920,FF,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,−,28.0km/リットル,−,1,1,4,4,無し
2144,スズキ,スペーシア,https://www.goo-net.com/usedcar/spread/goo/16/700070667130220214006.html,89.9万円,102万円,2.0万km,0,0,2022年10月,2017,660,4,2WD,ハイブリッド,5D,CVT,0,フェニックスレッドパール,192,−,−,−,3395x1475x1735mm,840,FF,無鉛レギュラーガソリン,52ps(38kW)/6500rpm,−,32.0km/リットル,−,1,1,4,4,無し
2145,ダイハツ,ムーヴ,https://www.goo-net.com/usedcar/spread/goo/13/700056065830220429001.html,30万円,40万円,8.2万km,0,0,車検整備付,2011,660,4,2WD,ガソリン,5D,CVT,0,ブラックＭ,945,−,−,−,3395x1475x1635mm,810,FF,無鉛レギュラーガソリン,52ps(38kW)/7200rpm,−,−,27.0km/リットル,1,1,4,4,無し
2146,ダイハツ,エッセ,https://www.goo-net.com/usedcar/spread/goo/11/700090409630220805001.html,43万円,49.9万円,6.5万km,0,0,2024年5月,2009,660,4,2WD,ガソリン,5D,4AT,0,サンシャインイエロー,475,−,339,−,3395x1475x1470mm,720,FF,無鉛レギュラーガソリン,58ps(43kW)/7200rpm,−,−,22.0km/リットル,1,1,4,4,無し
2147,ホンダ,Ｎ−ＯＮＥ,https://www.goo-net.com/usedcar/spread/goo/17/700100244430220320004.html,72.8万円,84.8万円,3.1万km,0,1,2023年8月,2018,660,4,2WD,ガソリン,5D,CVT,0,ライトブルー,858,−,−,−,3395x1475x1610mm,830,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,28.4km/リットル,−,1,1,4,4,有 軽度
2148,マツダ,フレアワゴンカスタムスタイル,https://www.goo-net.com/usedcar/spread/goo/11/700030227630220802001.html,179.8万円,190万円,1.1万km,0,0,2023年1月,2020,660,4,4WD,ハイブリッド,5D,インパネAT,0,ブルーイッシュブラックパール３,888,−,−,−,3395x1475x1785mm,930,フルタイム４WD,無鉛レギュラーガソリン,52ps(38kW)/6500rpm,−,26.4km/リットル,−,1,1,4,5,無し
2149,スズキ,ハスラー,https://www.goo-net.com/usedcar/spread/goo/10/965022090100300430005.html,84.3万円,92.4万円,8.2万km,0,1,2023年9月,2014,660,4,4WD,ガソリン,5D,インパネAT,1,キャンディピンクメタリック,391,−,−,−,3395x1475x1665mm,860,フルタイム４WD,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,25.0km/リットル,−,1,1,4,4,無し
2150,ダイハツ,ミラココア,https://www.goo-net.com/usedcar/spread/goo/15/700060187630210924002.html,39.8万円,48.9万円,6.0万km,0,0,2023年10月,2010,660,4,2WD,ガソリン,5D,CVT,0,プラムブラウンクリスタルマイカ,103,−,−,−,3395x1475x1530mm,800,FF,無鉛レギュラーガソリン,58ps(43kW)/7200rpm,−,−,23.5km/リットル,1,1,4,4,無し
2151,ホンダ,Ｎ−ＷＧＮ,https://www.goo-net.com/usedcar/spread/goo/13/917022070200520177014.html,142.3万円,150.6万円,0.3万km,0,0,2024年9月,2021,660,4,2WD,ガソリン,5D,インパネAT,0,プラチナホワイトＰ,420,−,−,−,3395x1475x1675mm,850,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,23.2km/リットル,29.0km/リットル,−,1,1,5,5,無し
2152,日産,デイズ,https://www.goo-net.com/usedcar/spread/goo/13/700056155330220912002.html,129.8万円,150.6万円,1.4万km,0,0,車検整備付,2019,660,4,2WD,ガソリン,5D,CVT,0,シルバー,123,−,−,−,3395x1475x1640mm,830,FF,無鉛レギュラーガソリン,52ps(38kW)/6400rpm,21.2km/リットル,29.4km/リットル,−,1,1,5,5,無し
2153,マツダ,ＡＺワゴン,https://www.goo-net.com/usedcar/spread/goo/13/700050085630220711001.html,3.8万円,19.8万円,12.1万km,0,0,車検整備付,2007,660,4,2WD,ガソリン,5D,コラムAT,0,ブラック,312,−,−,−,3395x1475x1645mm,810,FF,無鉛レギュラーガソリン,54ps(40kW)/6500rpm,−,−,23.5km/リットル,1,1,1,3,無し
2154,スズキ,ＭＲワゴン,https://www.goo-net.com/usedcar/spread/goo/14/700120043230210201002.html,49.8万円,--万円,8.8万km,0,1,なし,2009,660,4,2WD,ガソリン,5D,インパネAT,0,ミルクティーベージュメタリック,574,−,−,−,3395x1475x1610mm,830,FF,無鉛レギュラーガソリン,54ps(40kW)/6500rpm,−,−,20.0km/リットル,0,1,4,4,無し
2155,ダイハツ,ミライース,https://www.goo-net.com/usedcar/spread/goo/16/939022061800706585010.html,109.8万円,117万円,105km,0,1,2024年11月,2021,660,4,2WD,ガソリン,5D,CVT,0,ブラックマイカＭ,29,−,−,−,3395x1475x1500mm,670,FF,無鉛レギュラーガソリン,49ps(36kW)/6800rpm,25km/リットル,34.2km/リットル,−,1,1,5,5,無し
2156,ホンダ,Ｎ−ＢＯＸカスタム,https://www.goo-net.com/usedcar/spread/goo/13/993022080400551629005.html,139.8万円,150万円,1.8万km,0,0,2023年3月,2016,660,4,2WD,ガソリン,5D,インパネAT,1,黒,979,−,339,−,3395x1475x1780mm,980,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,22.0km/リットル,−,0,1,4,4,無し
2157,スズキ,アルト,https://www.goo-net.com/usedcar/spread/goo/13/700056065330220722008.html,65万円,70万円,0.9万km,0,0,2023年8月,2018,660,4,2WD,ガソリン,5D,CVT,0,シルキーシルバーメタリック,365,−,−,−,3395x1475x1475mm,650,FF,無鉛レギュラーガソリン,52ps(38kW)/6500rpm,−,37.0km/リットル,−,1,1,5,5,有 軽度
2158,スズキ,スペーシアギア,https://www.goo-net.com/usedcar/spread/goo/14/700115025330220829005.html,214.9万円,229.9万円,5km,1,0,2025年5月,2022,660,4,2WD,ハイブリッド,5D,インパネAT,0,アイボリー／ホワイト,293,−,−,−,3395x1475x1800mm,880,FF,無鉛レギュラーガソリン,52ps(38kW)/6500rpm,21.2km/リットル,28.2km/リットル,−,0,0,5,5,無し
2159,スズキ,ワゴンＲ,https://www.goo-net.com/usedcar/spread/goo/16/700070798530220315002.html,119.9万円,132.4万円,4km,1,0,2024年11月,2021,660,4,2WD,ハイブリッド,5D,CVT,0,ピュアホワイトパール,318,−,−,−,3395x1475x1650mm,770,FF,無鉛レギュラーガソリン,49ps(36kW)/6500rpm,25.2km/リットル,31.0km/リットル,−,1,0,5,5,無し
2160,ホンダ,Ｎ−ＢＯＸ,https://www.goo-net.com/usedcar/spread/goo/16/965022082300708715003.html,79.9万円,88万円,4.8万km,0,1,2023年8月,2012,660,4,2WD,ガソリン,5D,インパネAT,0,クリスタルブラック・パール,272,−,−,−,3395x1475x1770mm,930,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,22.2km/リットル,24.5km/リットル,1,1,4,4,無し
2161,日産,モコ,https://www.goo-net.com/usedcar/spread/goo/10/700030341730220802001.html,70万円,75万円,5.0万km,0,1,2023年4月,2012,660,4,4WD,ガソリン,5D,CVT,0,ベージュ,400,寒冷地仕様,−,−,3395x1475x1625mm,860,フルタイム４WD,無鉛レギュラーガソリン,54ps(40kW)/6500rpm,−,21.0km/リットル,23.0km/リットル,1,1,4,4,無し
2162,スズキ,ハスラー,https://www.goo-net.com/usedcar/spread/goo/12/700040281730220723002.html,129.9万円,--万円,4.1万km,0,1,2023年9月,2016,660,4,2WD,ハイブリッド,5D,CVT,1,ブルーイッシュブラックパール３,64,−,339,216,3395x1475x1665mm,820,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,27.8km/リットル,−,0,0,4,4,無し
2163,ホンダ,Ｎ−ＢＯＸカスタム,https://www.goo-net.com/usedcar/spread/goo/15/700020778130220331003.html,194.9万円,211.9万円,10km,1,1,2025年2月,2022,660,4,2WD,ガソリン,5D,CVT,0,プラチナホワイトパール＆ブラック,95,−,−,−,3395x1475x1790mm,910,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,21.2km/リットル,27.0km/リットル,−,1,0,5,5,無し
2164,スズキ,アルト,https://www.goo-net.com/usedcar/spread/goo/10/700030341730211219002.html,63万円,75万円,2.2万km,0,1,車検整備付,2015,660,4,4WD,ガソリン,5D,インパネAT,0,ホワイト,354,−,−,−,3395x1475x1475mm,660,フルタイム４WD,無鉛レギュラーガソリン,49ps(36kW)/6500rpm,−,25.2km/リットル,−,1,1,4,4,無し
2165,日産,デイズルークス,https://www.goo-net.com/usedcar/spread/goo/13/700052028330220524002.html,74.5万円,82万円,2.9万km,0,0,2023年2月,2014,660,4,2WD,ガソリン,5D,インパネAT,0,パールホワイト,199,−,−,−,3395x1475x1775mm,930,FF,無鉛レギュラーガソリン,49ps(36kW)/6500rpm,−,22.0km/リットル,−,1,1,4,5,有 軽度
2166,ホンダ,Ｎ−ＷＧＮ,https://www.goo-net.com/usedcar/spread/goo/11/917022100300904060001.html,99.7万円,--万円,5.1万km,0,0,車検整備付,2015,660,4,4WD,ガソリン,5D,インパネAT,0,プレミアムホワイトパール,117,−,−,−,3395x1475x1675mm,880,フルタイム４WD,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,26.2km/リットル,−,1,1,4,4,無し
2167,ダイハツ,タント,https://www.goo-net.com/usedcar/spread/goo/19/700080269030211023008.html,74.8万円,89万円,7.0万km,0,0,車検整備付,2013,660,4,2WD,ガソリン,5D,CVT,0,シルバー,545,−,−,−,3395x1475x1750mm,940,FF,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,−,28.0km/リットル,−,1,1,4,4,無し
2168,スズキ,スペーシアカスタム,https://www.goo-net.com/usedcar/spread/goo/13/700050480730220911001.html,127.8万円,139.8万円,4.4万km,0,0,2023年7月,2018,660,4,2WD,ハイブリッド,5D,CVT,0,フェニックスレッドパール,810,−,−,−,3395x1475x1785mm,880,FF,無鉛レギュラーガソリン,52ps(38kW)/6500rpm,−,28.2km/リットル,−,1,1,4,4,無し
2169,スズキ,アルトラパン,https://www.goo-net.com/usedcar/spread/goo/13/700058055430220407001.html,60万円,65.9万円,4.2万km,0,1,車検整備付,2011,660,4,2WD,ガソリン,5D,インパネAT,0,アロマティックアクアメタリック,504,−,−,−,3395x1475x1510mm,800,FF,無鉛レギュラーガソリン,54ps(40kW)/6500rpm,−,22.8km/リットル,25.0km/リットル,0,1,5,5,無し
2170,ダイハツ,キャスト,https://www.goo-net.com/usedcar/spread/goo/15/700020778130220514001.html,137.9万円,154.9万円,90km,1,1,2024年10月,2021,660,4,2WD,ガソリン,5D,CVT,0,ホワイト×ファイアークォーツレッドメタリック,89,−,−,−,3395x1475x1600mm,840,FF,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,−,30.0km/リットル,−,1,0,5,5,無し
2171,スズキ,エブリイワゴン,https://www.goo-net.com/usedcar/spread/goo/15/700060187630200930001.html,44.8万円,54万円,12.5万km,0,0,2022年11月,2007,660,4,2WD,ガソリン,5D,4AT,1,ミステリアスバイオレットパール,864,−,−,−,3395x1475x1795mm,990,FR,無鉛レギュラーガソリン,64ps(47kW)/6500rpm,−,−,15.0km/リットル,1,1,3,4,無し
2172,ダイハツ,タント,https://www.goo-net.com/usedcar/spread/goo/19/700010025230220206001.html,69.8万円,79.8万円,5.5万km,0,0,2023年2月,2012,660,4,2WD,ガソリン,5D,CVT,0,ブラックマイカメタリック,291,−,−,−,3395x1475x1750mm,930,FF,無鉛レギュラーガソリン,58ps(43kW)/7200rpm,−,−,21.0km/リットル,1,1,4,4,無し
2173,Β╣Β║ΒΙ,Β΄Β┤ΒφύΦ,https://www.goo-net.com/usedcar/spread/goo/13/700052018230220903001.html,68万円,79.7万円,7.1万km,0,0,車検整備付,2017,660,4,2WD,ハイブリッド,5D,インパネAT,0,シルキーシルバーメタリック,742,−,−,−,3395x1475x1650mm,770,FF,無鉛レギュラーガソリン,52ps(38kW)/6500rpm,−,33.4km/リットル,−,1,1,4,4,無し
2174,ホンダ,Ｎ−ＯＮＥ,https://www.goo-net.com/usedcar/spread/goo/17/988022020401002592002.html,39.9万円,--万円,9.2万km,0,1,なし,2013,660,4,2WD,ガソリン,5D,インパネAT,0,プレミアムディープモカ・パール,637,−,−,−,3395x1475x1610mm,840,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,27.0km/リットル,−,0,0,4,4,無し
2175,ホンダ,Ｎ−ＢＯＸ,https://www.goo-net.com/usedcar/spread/goo/19/917022030100804629001.html,114.8万円,121万円,5.6万km,0,1,2022年11月,2017,660,4,2WD,ガソリン,5D,インパネAT,0,プレミアムイエローパール,737,−,−,−,3395x1475x1790mm,930,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,27.0km/リットル,−,1,1,5,4,無し
2176,ダイハツ,タント,https://www.goo-net.com/usedcar/spread/goo/16/700070055730210921003.html,145.8万円,154.8万円,2.3万km,0,0,2023年11月,2017,660,4,2WD,ガソリン,5D,インパネAT,1,ブラック,72,−,−,−,3395x1475x1750mm,960,FF,無鉛レギュラーガソリン,64ps(47kW)/6400rpm,−,26.0km/リットル,−,1,1,5,5,無し
2177,ダイハツ,ミライース,https://www.goo-net.com/usedcar/spread/goo/16/700070850730220912001.html,49.7万円,--万円,4.9万km,0,1,なし,2013,660,4,2WD,ガソリン,5D,CVT,0,シルバーＭ,654,−,−,−,3395x1475x1490mm,730,FF,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,−,33.4km/リットル,−,1,0,4,5,無し
2178,ダイハツ,ムーヴ,https://www.goo-net.com/usedcar/spread/goo/17/939022052400708064003.html,49.8万円,56.8万円,9.9万km,0,0,2023年12月,2014,660,4,2WD,ガソリン,5D,CVT,0,ブラックマイカＭ,570,−,−,−,3395x1475x1620mm,820,FF,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,−,29.0km/リットル,−,1,1,4,4,無し
2179,ダイハツ,ムーヴ,https://www.goo-net.com/usedcar/spread/goo/14/700115775630220407010.html,49.8万円,63.8万円,6.1万km,0,0,なし,2013,660,4,2WD,ガソリン,5D,インパネAT,0,シルバー,465,−,−,−,3395x1475x1620mm,810,FF,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,−,29.0km/リットル,−,1,1,4,4,無し
2180,ホンダ,Ｎ−ＢＯＸカスタム,https://www.goo-net.com/usedcar/spread/goo/11/700090379830220208002.html,69万円,78万円,7.2万km,0,0,2023年4月,2012,660,4,2WD,ガソリン,5D,インパネAT,0,プレミアムゴールドパープルパール,159,−,339,−,3395x1475x1780mm,960,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,22.0km/リットル,24.5km/リットル,1,1,4,4,無し
2181,ホンダ,Ｎ−ＷＧＮ,https://www.goo-net.com/usedcar/spread/goo/13/917022080600561065004.html,124.8万円,131.2万円,0.2万km,0,1,2024年12月,2021,660,4,2WD,ガソリン,5D,インパネAT,0,プラチナホワイトパール,917,−,−,−,3395x1475x1675mm,850,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,23.2km/リットル,29.0km/リットル,−,1,1,5,5,無し
2182,ホンダ,Ｎ−ＢＯＸカスタム,https://www.goo-net.com/usedcar/spread/goo/13/917022042900509985002.html,158万円,165.2万円,4.3万km,0,0,車検整備付,2019,660,4,2WD,ガソリン,5D,インパネAT,1,プラチナホワイトパール,405,−,−,−,3395x1475x1790mm,930,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,25.0km/リットル,−,1,1,4,3,無し
2183,ホンダ,Ｎ−ＢＯＸカスタム,https://www.goo-net.com/usedcar/spread/goo/16/700070094930220427001.html,147.8万円,160.8万円,3.8万km,0,0,なし,2019,660,4,2WD,ガソリン,5D,インパネAT,1,プラチナホワイトパール,396,−,−,−,3395x1475x1790mm,930,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,25.0km/リットル,−,1,1,5,4,無し
2184,スズキ,アルトラパン,https://www.goo-net.com/usedcar/spread/goo/11/965022090801200924001.html,65.9万円,73.7万円,6.3万km,0,1,2023年5月,2010,660,4,4WD,ガソリン,5D,インパネAT,0,パールホワイト,57,−,−,−,3395x1475x1510mm,840,フルタイム４WD,無鉛レギュラーガソリン,54ps(40kW)/6500rpm,−,−,20.5km/リットル,1,1,4,4,無し
2185,日産,デイズルークス,https://www.goo-net.com/usedcar/spread/goo/12/906022091200400918001.html,88.8万円,98.9万円,10.9万km,0,0,2023年7月,2018,660,4,2WD,ガソリン,5D,インパネAT,0,ホワイトＰ３Ｐ,970,−,−,−,3395x1475x1775mm,960,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,22.2km/リットル,−,1,1,4,4,無し
2186,スズキ,ワゴンＲ,https://www.goo-net.com/usedcar/spread/goo/10/965022081800300430001.html,79.9万円,87.5万円,3.8万km,0,1,2023年2月,2018,660,4,4WD,ハイブリッド,5D,インパネAT,0,アーバンブラウンパールメタリック,392,−,−,−,3395x1475x1650mm,820,フルタイム４WD,無鉛レギュラーガソリン,52ps(38kW)/6500rpm,−,30.4km/リットル,−,1,1,4,4,無し
2187,ホンダ,Ｎ−ＢＯＸカスタム,https://www.goo-net.com/usedcar/spread/goo/10/700030043530220219001.html,152万円,165万円,1.6万km,0,0,車検整備付,2019,660,4,4WD,ガソリン,5D,CVT,0,ルナシルバーメタリック,24,−,−,−,3395x1475x1815mm,1020,フルタイム４WD,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,24.2km/リットル,−,1,1,5,4,無し
2188,ダイハツ,ムーヴ,https://www.goo-net.com/usedcar/spread/goo/16/700070055730220129001.html,39.8万円,55.8万円,6.8万km,0,0,なし,2013,660,4,2WD,ガソリン,5D,インパネAT,0,パール,263,−,−,−,3395x1475x1620mm,810,FF,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,−,29.0km/リットル,−,1,1,4,4,無し
2189,スズキ,スペ〖シア,https://www.goo-net.com/usedcar/spread/goo/15/700060096530220831002.html,39.8万円,56.8万円,7.7万km,0,0,なし,2013,660,4,2WD,ガソリン,5D,インパネAT,0,フィズブルーパールメタリック,338,−,−,−,3395x1475x1735mm,850,FF,無鉛レギュラーガソリン,52ps(38kW)/6000rpm,−,29.0km/リットル,−,1,0,4,4,無し
2190,ホンダ,Ｎ−ＷＧＮ,https://www.goo-net.com/usedcar/spread/goo/13/917022081000503057001.html,98.8万円,112.7万円,2.6万km,0,0,車検整備付,2018,660,4,2WD,ガソリン,5D,インパネAT,0,プレミアムピンクＰ,439,−,−,−,3395x1475x1655mm,820,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,29.2km/リットル,−,1,1,4,4,無し
2191,日産,モコ,https://www.goo-net.com/usedcar/spread/goo/19/700080276830220916002.html,29.7万円,36万円,11.6万km,0,0,車検整備付,2014,660,4,2WD,ガソリン,5D,CVT,0,アロマティックアクアＭ,125,−,−,−,3395x1475x1625mm,810,FF,無鉛レギュラーガソリン,54ps(40kW)/6500rpm,−,23.0km/リットル,25.5km/リットル,1,1,3,4,無し
2192,日産,デイズ,https://www.goo-net.com/usedcar/spread/goo/19/700080269030211127003.html,129.8万円,144万円,3.4万km,0,0,車検整備付,2019,660,4,2WD,ハイブリッド,5D,CVT,0,ブラック,485,−,−,−,3395x1475x1640mm,860,FF,無鉛レギュラーガソリン,52ps(38kW)/6400rpm,21.2km/リットル,28.6km/リットル,−,1,1,4,4,無し
2193,ホンダ,Ｎ−ＷＧＮ,https://www.goo-net.com/usedcar/spread/goo/13/917022091300501647001.html,129.9万円,136.2万円,0.3万km,0,1,2024年10月,2021,660,4,2WD,ガソリン,5D,インパネAT,0,プラチナホワイトパール,407,−,−,−,3395x1475x1675mm,850,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,23.2km/リットル,29.0km/リットル,−,1,1,5,5,無し
2194,日産,デイズルークス,https://www.goo-net.com/usedcar/spread/goo/15/989022091600201522004.html,92万円,98.7万円,2.4万km,0,0,2024年3月,2015,660,4,2WD,ガソリン,5D,CVT,0,パールマイカ,175,−,339,−,3395x1475x1775mm,930,FF,無鉛レギュラーガソリン,49ps(36kW)/6500rpm,−,22.0km/リットル,−,1,1,4,3,無し
2195,ホンダ,Ｎ−ＢＯＸ,https://www.goo-net.com/usedcar/spread/goo/16/700070665630220623010.html,149.8万円,164.8万円,10km,1,1,2025年1月,2022,660,4,2WD,ガソリン,5D,インパネAT,0,パールホワイト,121,−,−,−,3395x1475x1790mm,900,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,21.2km/リットル,27.0km/リットル,−,1,0,5,5,無し
2196,ダイハツ,タント,https://www.goo-net.com/usedcar/spread/goo/13/700050692430220807002.html,50万円,65万円,6.6万km,0,0,車検整備付,2013,660,4,2WD,ガソリン,5D,CVT,0,ブラック,533,−,−,−,3395x1475x1750mm,930,FF,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,−,25.0km/リットル,−,1,1,4,4,有 軽度
