index,メーカー,モデル名,url,本体価格,支払価格,走行距離,登録済未使用車,禁煙車,車検,年式（初度登録）,排気量,乗車定員,駆動方式,燃料,ドア,ミッション,過給器,車体色,車台番号下3桁,その他仕様,全体のサイズ,荷台寸法,全長×全幅×全高,車両重量,駆動形式,使用燃料,最高出力,WLTCモード燃費,JC08モード燃費,10/15モード燃費,保証,法定整備,外装,内装,修復歴
1085,スズキ,ワゴンＲ,https://www.goo-net.com/usedcar/spread/goo/13/971022030600560106003.html,90万円,97.5万円,1.2万km,0,0,2024年2月,2021,660,4,2WD,ガソリン,5D,インパネAT,0,アーバンブラウンパールメタリック,49,−,−,−,3395x1475x1650mm,750,FF,無鉛レギュラーガソリン,49ps(36kW)/6500rpm,24.4km/リットル,26.8km/リットル,−,1,1,5,4,無し
1086,ホンダ,Ｎ−ＯＮＥ,https://www.goo-net.com/usedcar/spread/goo/13/700050730230211218001.html,54.8万円,64.6万円,4.0万km,0,0,車検整備付,2013,660,4,2WD,ガソリン,5D,インパネAT,0,シルバーＭ,931,−,−,−,3395x1475x1610mm,840,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,27.0km/リットル,−,1,1,4,4,無し
1087,ダイハツ,アトレーワゴン,https://www.goo-net.com/usedcar/spread/goo/15/700020657730220618002.html,55万円,60万円,11.3万km,0,0,車検整備付,2013,660,4,2WD,ガソリン,5D,4AT,0,ブラウン,290,−,−,−,3395x1475x1875mm,970,FR,無鉛レギュラーガソリン,64ps(47kW)/5700rpm,−,−,15.2km/リットル,1,1,3,4,無し
1088,スズキ,ワゴンＲ,https://www.goo-net.com/usedcar/spread/goo/15/939022070300602000002.html,52万円,61万円,8.0万km,0,0,車検整備付,2013,660,4,2WD,ガソリン,5D,CVT,0,パールホワイト,236,−,−,−,3395x1475x1640mm,790,FF,無鉛レギュラーガソリン,52ps(38kW)/6000rpm,−,28.8km/リットル,−,1,1,4,4,無し
1089,三菱,ｅＫワゴン,https://www.goo-net.com/usedcar/spread/goo/19/700110012930220805004.html,49万円,59万円,5.9万km,0,0,車検整備付,2013,660,4,2WD,ガソリン,5D,インパネAT,0,ラズベリーレッドパール,223,−,−,−,3395x1475x1620mm,830,FF,無鉛レギュラーガソリン,49ps(36kW)/6500rpm,−,26.8km/リットル,−,1,1,4,4,無し
1090,スズキ,ワゴンＲ,https://www.goo-net.com/usedcar/spread/goo/13/971022061700503548001.html,79.5万円,89.8万円,3.0万km,0,0,車検整備付,2017,660,4,2WD,ハイブリッド,5D,インパネAT,0,ブリスクブルーメタリック（内装色変更）,707,−,−,−,3395x1475x1650mm,770,FF,無鉛レギュラーガソリン,52ps(38kW)/6500rpm,−,33.4km/リットル,−,1,1,4,4,無し
1091,日産,モコ,https://www.goo-net.com/usedcar/spread/goo/19/700080334830220305001.html,37万円,43万円,9.6万km,0,0,2023年5月,2014,660,4,2WD,ガソリン,5D,インパネAT,0,アーバンブラウンＰＭ,748,−,−,−,3395x1475x1625mm,790,FF,無鉛レギュラーガソリン,54ps(40kW)/6500rpm,−,23.0km/リットル,25.5km/リットル,1,1,4,4,無し
1092,スバル,ステラ,https://www.goo-net.com/usedcar/spread/goo/12/988022080900501404001.html,79.8万円,--万円,4.6万km,0,0,なし,2013,660,4,2WD,ガソリン,5D,CVT,1,パールホワイトＩＩＩ,262,−,−,−,3395x1475x1620mm,850,FF,無鉛レギュラーガソリン,64ps(47kW)/6400rpm,−,25.2km/リットル,−,0,0,4,4,無し
1093,スズキ,ハスラー,https://www.goo-net.com/usedcar/spread/goo/13/700054154530220727002.html,128.9万円,133.7万円,1.2万km,0,0,車検整備付,2017,660,4,2WD,ハイブリッド,5D,CVT,0,フェニックスレッドパール,521,−,−,−,3395x1475x1665mm,800,FF,無鉛レギュラーガソリン,52ps(38kW)/6500rpm,−,32.0km/リットル,−,0,1,5,5,無し
1094,スズキ,エブリイ,https://www.goo-net.com/usedcar/spread/goo/10/700030310930220820001.html,169.9万円,--万円,1.0万km,0,1,2023年7月,2021,660,4,4WD,ガソリン,5D,4AT,0,ダークブルーＭ,114,−,−,−,,,,ガソリン,,,,,1,0,4,5,無し
1095,スズキ,スペーシア,https://www.goo-net.com/usedcar/spread/goo/10/700030344530220526002.html,69.8万円,79万円,6.6万km,0,0,車検整備付,2013,660,4,4WD,ガソリン,5D,CVT,0,オレンジ,877,−,−,−,3395x1475x1740mm,900,フルタイム４WD,無鉛レギュラーガソリン,52ps(38kW)/6000rpm,−,26.8km/リットル,−,1,1,4,4,有 中度
1096,ホンダ,Ｎ−ＯＮＥ,https://www.goo-net.com/usedcar/spread/goo/11/700090071430220616001.html,39.8万円,--万円,4.8万km,0,0,車検整備付,2013,660,4,2WD,ガソリン,5D,インパネAT,0,シルバー,261,−,−,−,3395x1475x1610mm,840,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,27.0km/リットル,−,1,1,4,4,有 軽度
1097,ダイハツ,ミライース,https://www.goo-net.com/usedcar/spread/goo/13/700052027430220611001.html,84.8万円,--万円,10km,1,1,2025年6月,2022,660,4,2WD,ガソリン,5D,インパネAT,0,ファイヤークォーツレッドメタリック,281,−,−,−,3395x1475x1500mm,650,FF,無鉛レギュラーガソリン,49ps(36kW)/6800rpm,25km/リットル,35.2km/リットル,−,1,0,5,5,無し
1098,ホンダ,ライフ,https://www.goo-net.com/usedcar/spread/goo/15/700020205030211028001.html,20万円,26.7万円,7.3万km,0,0,2023年5月,2008,660,4,2WD,ガソリン,5D,インパネAT,0,ベージュ,717,−,−,−,3395x1475x1575mm,840,FF,無鉛レギュラーガソリン,52ps(38kW)/6700rpm,−,−,20.0km/リットル,1,1,4,4,有 軽度
1099,スズキ,ワゴンＲスマイル,https://www.goo-net.com/usedcar/spread/goo/11/700090071430220828001.html,198.8万円,--万円,9km,0,0,2024年8月,2021,660,4,4WD,ハイブリッド,5D,インパネAT,0,ベージュ,414,−,−,−,3395x1475x1695mm,920,フルタイム４WD,無鉛レギュラーガソリン,49ps(36kW)/6500rpm,23.6km/リットル,27.8km/リットル,−,1,1,5,5,無し
1100,ホンダ,Ｎ−ＷＧＮカスタム,https://www.goo-net.com/usedcar/spread/goo/10/917022083000303625002.html,129.8万円,137.8万円,3.3万km,0,0,2024年3月,2019,660,4,4WD,ガソリン,5D,インパネAT,1,クリスタルブラックＰ,556,−,−,−,3395x1475x1675mm,920,フルタイム４WD,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,23.0km/リットル,−,1,1,5,5,無し
1101,ダイハツ,ムーヴ,https://www.goo-net.com/usedcar/spread/goo/13/700054002830220525002.html,85万円,97.1万円,4.9万km,0,0,車検整備付,2015,660,4,2WD,ガソリン,5D,インパネAT,0,グレーＭ,479,寒冷地仕様,−,−,3395x1475x1630mm,830,FF,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,−,31.0km/リットル,−,1,1,5,4,無し
1102,スズキ,アルト,https://www.goo-net.com/usedcar/spread/goo/12/989022052700400496002.html,47万円,54.5万円,4.0万km,0,0,車検整備付,2011,660,4,2WD,ガソリン,5D,AT,0,アオ,685,−,339,−,3395x1475x1535mm,730,FF,無鉛レギュラーガソリン,54ps(40kW)/6500rpm,−,21.8km/リットル,22.5km/リットル,1,1,4,4,無し
1103,三菱,ｅＫワゴン,https://www.goo-net.com/usedcar/spread/goo/17/700054155130220917002.html,58万円,66万円,2.6万km,0,0,2024年6月,2017,660,4,2WD,ガソリン,5D,CVT,0,ホワイトパール,466,寒冷地仕様,339,−,3395x1475x1620mm,850,FF,無鉛レギュラーガソリン,49ps(36kW)/6500rpm,−,25.8km/リットル,−,1,1,4,5,有 軽度
1104,ダイハツ,ミライース,https://www.goo-net.com/usedcar/spread/goo/13/939022072600502059001.html,99.7万円,106.1万円,913km,0,0,2025年3月,2022,660,4,2WD,ガソリン,5D,CVT,0,プラムブラウンクリスタルマイカ,985,−,−,−,3395x1475x1500mm,670,FF,無鉛レギュラーガソリン,49ps(36kW)/6800rpm,25km/リットル,34.2km/リットル,−,1,1,5,5,無し
1105,ダイハツ,ウェイク,https://www.goo-net.com/usedcar/spread/goo/19/700080020630210718004.html,81万円,91万円,9.1万km,0,0,車検整備付,2014,660,4,2WD,ガソリン,5D,インパネAT,1,パール,336,−,−,−,3395x1475x1835mm,1010,FF,無鉛レギュラーガソリン,64ps(47kW)/6400rpm,−,23.8km/リットル,−,1,1,4,4,無し
1106,ホンダ,Ｎ−ＢＯＸ,https://www.goo-net.com/usedcar/spread/goo/15/700020799530220923002.html,94.8万円,110.4万円,9.0万km,0,0,車検整備付,2017,660,4,2WD,ガソリン,5D,インパネAT,0,プレミアムイエローパールＩＩ,314,−,−,−,3395x1475x1790mm,910,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,25.6km/リットル,−,1,1,4,4,無し
1107,スズキ,ジムニー,https://www.goo-net.com/usedcar/spread/goo/16/988022060900702453002.html,95万円,107万円,9.7万km,0,0,2022年12月,2013,660,2,4WD,ガソリン,2D,5MT,0,パールホワイトマイカ,644,−,−,−,3395x1475x1680mm,980,パートタイム４WD,無鉛レギュラーガソリン,64ps(47kW)/6500rpm,−,14.8km/リットル,16.4km/リットル,1,1,4,4,無し
1108,日産,デイズルークス,https://www.goo-net.com/usedcar/spread/goo/13/906022090300100137001.html,119.8万円,130.6万円,1.6万km,0,0,車検整備付,2017,660,4,2WD,ガソリン,5D,インパネAT,0,ブルー,659,−,−,−,3395x1475x1775mm,960,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,22.2km/リットル,−,1,1,4,4,無し
1109,ホンダ,Ｎ−ＢＯＸ,https://www.goo-net.com/usedcar/spread/goo/16/700070501330210711001.html,119.9万円,125.9万円,5.5万km,0,0,2023年7月,2019,660,4,2WD,ガソリン,5D,CVT,0,パール,666,−,−,−,3395x1475x1790mm,890,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,27.0km/リットル,−,1,1,4,5,有 軽度
1110,スズキ,スペーシアカスタム,https://www.goo-net.com/usedcar/spread/goo/19/700110142330181229001.html,169.8万円,179.8万円,4km,0,0,車検整備付,2019,660,4,2WD,ハイブリッド,5D,CVT,1,パール,189,−,−,−,3395x1475x1785mm,900,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,25.6km/リットル,−,1,1,5,5,無し
1111,ホンダ,Ｎ−ＢＯＸ,https://www.goo-net.com/usedcar/spread/goo/14/917022071501200028002.html,198万円,--万円,1.2万km,0,0,車検整備付,2019,660,4,4WD,ガソリン,5D,インパネAT,1,クリスタルブラックパール,464,−,−,−,3395x1475x1815mm,950,フルタイム４WD,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,25.4km/リットル,−,1,1,5,5,無し
1112,日産,ＮＶ１００クリッパーリオ,https://www.goo-net.com/usedcar/spread/goo/15/700020534030220616001.html,155.5万円,164.5万円,1.3万km,0,1,2023年10月,2020,660,4,2WD,ガソリン,5D,インパネAT,1,パールホワイト,279,−,−,−,3395x1475x1910mm,970,FR,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,16.2km/リットル,−,1,1,5,4,無し
1113,スズキ,ハスラー,https://www.goo-net.com/usedcar/spread/goo/10/700030310930220220002.html,135.9万円,--万円,1.0万km,0,1,2023年4月,2016,660,4,4WD,ガソリン,5D,5MT,0,パールホワイト,681,−,−,−,3395x1475x1665mm,820,フルタイム４WD,無鉛レギュラーガソリン,52ps(38kW)/6500rpm,−,25.6km/リットル,−,1,0,4,4,無し
1114,スズキ,ワゴンＲ,https://www.goo-net.com/usedcar/spread/goo/13/700050252430220910002.html,25万円,35.6万円,10.0万km,0,0,2023年8月,2008,660,4,2WD,ガソリン,5D,インパネAT,0,ブリーズブルーメタリック,77,−,−,−,3395x1475x1660mm,830,FF,無鉛レギュラーガソリン,54ps(40kW)/6500rpm,−,−,21.0km/リットル,1,1,4,4,無し
1115,ダイハツ,タント,https://www.goo-net.com/usedcar/spread/goo/13/939022072800708558001.html,87.5万円,94.4万円,8.2万km,0,0,車検整備付,2013,660,4,2WD,ガソリン,5D,CVT,0,ホワイト,909,−,−,−,3395x1475x1750mm,940,FF,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,−,28.0km/リットル,−,1,1,4,4,無し
1116,ダイハツ,ミライース,https://www.goo-net.com/usedcar/spread/goo/13/939022082500560221001.html,87.5万円,95万円,1.9万km,0,0,車検整備付,2017,660,4,2WD,ガソリン,5D,CVT,0,レモンスカッシュクリスタルＭ,146,−,−,−,3395x1475x1500mm,670,FF,無鉛レギュラーガソリン,49ps(36kW)/6800rpm,−,34.2km/リットル,−,1,1,5,5,無し
1117,ホンダ,Ｎ−ＢＯＸ,https://www.goo-net.com/usedcar/spread/goo/10/917022082000303517001.html,149.8万円,159.1万円,0.8万km,0,0,車検整備付,2019,660,4,4WD,ガソリン,5D,インパネAT,0,プラチナホワイトパール,68,−,−,−,,,,ガソリン,,,,,1,1,5,5,無し
1118,ダイハツ,ムーヴキャンバス,https://www.goo-net.com/usedcar/spread/goo/10/939021073000302378003.html,110万円,117.5万円,8.2万km,0,0,車検整備付,2017,660,4,4WD,ガソリン,5D,CVT,0,ブラックマイカＭ,566,寒冷地仕様,−,−,3395x1475x1655mm,970,フルタイム４WD,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,−,27.4km/リットル,−,1,1,4,4,無し
1119,ホンダ,Ｎ−ＢＯＸ,https://www.goo-net.com/usedcar/spread/goo/19/917022091201100971001.html,139.8万円,--万円,2.2万km,0,0,車検整備付,2018,660,4,2WD,ガソリン,5D,インパネAT,0,プレミアムアイボリーパール,576,−,−,−,3395x1475x1790mm,890,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,27.0km/リットル,−,1,1,5,4,有 軽度
1120,日産,デイズ,https://www.goo-net.com/usedcar/spread/goo/15/700060069830220818001.html,143.2万円,151.8万円,2.1万km,0,1,2024年6月,2019,660,4,2WD,ハイブリッド,5D,インパネAT,0,プレミアムパープルＭ,402,−,−,−,3395x1475x1640mm,840,FF,無鉛レギュラーガソリン,52ps(38kW)/6400rpm,21.2km/リットル,29.8km/リットル,−,1,1,4,4,無し
1121,スズキ,エブリイ,https://www.goo-net.com/usedcar/spread/goo/13/700050279930220913001.html,70.8万円,79.8万円,8.0万km,0,0,車検整備付,2018,660,4,2WD,ガソリン,5D,4AT,0,スペリアホワイト,592,−,339,−,3395x1475x1895mm,890,FR,無鉛レギュラーガソリン,49ps(36kW)/6200rpm,17.2km/リットル,20.5km/リットル,−,1,1,4,4,無し
1122,ダイハツ,ウェイク,https://www.goo-net.com/usedcar/spread/goo/10/700031047330220512001.html,118.8万円,--万円,7.1万km,0,0,2024年2月,2015,660,4,4WD,ガソリン,5D,インパネAT,1,パールホワイトＩＩＩ,105,寒冷地仕様,−,−,3395x1475x1835mm,1050,フルタイム４WD,無鉛レギュラーガソリン,64ps(47kW)/6400rpm,−,23.2km/リットル,−,1,0,4,4,無し
1123,スズキ,ワゴンＲスティングレー,https://www.goo-net.com/usedcar/spread/goo/11/907022072700902231002.html,95万円,101.7万円,3.5万km,0,0,車検整備付,2015,660,4,4WD,ハイブリッド,5D,インパネAT,0,ブラック,407,−,−,−,3395x1475x1660mm,850,フルタイム４WD,無鉛レギュラーガソリン,52ps(38kW)/6000rpm,−,30.2km/リットル,−,1,1,4,4,無し
1124,ダイハツ,ムーヴ,https://www.goo-net.com/usedcar/spread/goo/19/988021021700803429005.html,69万円,84万円,8.9万km,0,0,なし,2013,660,4,2WD,ガソリン,5D,インパネAT,0,タングステングレーメタリック,587,−,−,−,3395x1475x1620mm,820,FF,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,−,29.0km/リットル,−,1,0,4,4,無し
1125,ホンダ,Ｎ−ＢＯＸ,https://www.goo-net.com/usedcar/spread/goo/13/700056036830220815002.html,192.5万円,206万円,5km,0,0,2025年8月,2022,660,4,2WD,ガソリン,5D,CVT,0,パールホワイト,429,−,−,−,3395x1475x1790mm,900,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,21.2km/リットル,27.0km/リットル,−,1,1,5,5,無し
1126,ホンダ,Ｎ−ＢＯＸ,https://www.goo-net.com/usedcar/spread/goo/12/917022090900400087012.html,63.8万円,73万円,7.6万km,0,0,車検整備付,2012,660,4,2WD,ガソリン,5D,インパネAT,0,クリスタルブラックパール,572,−,−,−,3395x1475x1770mm,930,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,22.2km/リットル,24.5km/リットル,1,1,4,4,有 軽度
1127,ダイハツ,ミライース,https://www.goo-net.com/usedcar/spread/goo/17/700100296430220319003.html,39.8万円,59.8万円,5.5万km,0,0,なし,2015,660,4,2WD,ガソリン,5D,CVT,0,シルバー,506,−,−,−,3395x1475x1490mm,730,FF,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,−,33.4km/リットル,−,1,0,4,4,無し
1128,ダイハツ,タント,https://www.goo-net.com/usedcar/spread/goo/15/700060029030220921001.html,48万円,58万円,6.3万km,0,0,車検整備付,2009,660,4,2WD,ガソリン,5D,CVT,1,グレー,790,−,−,−,3395x1475x1750mm,960,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,−,19.2km/リットル,1,1,4,4,無し
1129,スズキ,パレットＳＷ,https://www.goo-net.com/usedcar/spread/goo/15/700020767430220325003.html,35万円,42万円,8.8万km,0,0,車検整備付,2009,660,4,2WD,ガソリン,5D,4AT,0,パールホワイト,636,−,−,−,3395x1475x1735mm,900,FF,無鉛レギュラーガソリン,54ps(40kW)/6500rpm,−,18.6km/リットル,20.0km/リットル,1,1,3,4,無し
1130,ダイハツ,ムーヴキャンバス,https://www.goo-net.com/usedcar/spread/goo/13/917022020600561085004.html,135.8万円,148.3万円,0.4万km,0,0,車検整備付,2020,660,4,2WD,ガソリン,5D,インパネAT,0,ファインミントメタリック／パールホワイト,726,寒冷地仕様,−,−,3395x1475x1655mm,920,FF,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,20.6km/リットル,28.6km/リットル,−,1,1,5,5,無し
1131,ホンダ,Ｎ−ＯＮＥ,https://www.goo-net.com/usedcar/spread/goo/12/917022022500561158004.html,149万円,--万円,1.1万km,0,1,なし,2016,660,4,2WD,ガソリン,5D,インパネAT,0,プレミアムピンクパール,2,−,−,−,3395x1475x1610mm,840,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,28.4km/リットル,−,0,0,5,5,無し
1132,スズキ,ワゴンＲ,https://www.goo-net.com/usedcar/spread/goo/17/700100242230220911001.html,52.8万円,63万円,4.9万km,0,0,2023年7月,2012,660,4,2WD,ガソリン,5D,インパネAT,0,ブルーイッシュブラックパール３,21,−,339,−,3395x1475x1660mm,830,FF,無鉛レギュラーガソリン,54ps(40kW)/6500rpm,−,−,21.0km/リットル,1,1,4,4,無し
1133,ダイハツ,タント,https://www.goo-net.com/usedcar/spread/goo/12/939021110700402500006.html,174.8万円,184.8万円,156km,0,0,2024年3月,2021,660,4,2WD,ガソリン,5D,CVT,1,シャイニングホワイトパール,576,−,−,−,3395x1475x1755mm,920,FF,無鉛レギュラーガソリン,64ps(47kW)/6400rpm,20km/リットル,25.2km/リットル,−,1,1,5,5,無し
1134,スズキ,ジムニー,https://www.goo-net.com/usedcar/spread/goo/12/700040394830220919002.html,245万円,250万円,1.3万km,0,0,2024年9月,2021,660,4,4WD,ガソリン,3D,4AT,1,ブラック,971,−,−,−,3395x1475x1725mm,1030,パートタイム４WD,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,16.2km/リットル,−,−,0,1,5,4,無し
1135,トヨタ,ピクシススペース,https://www.goo-net.com/usedcar/spread/goo/13/700050697330211007002.html,29.8万円,32.9万円,10.0万km,0,0,2024年4月,2012,660,4,2WD,ガソリン,5D,CVT,0,シルバー,236,−,−,−,3395x1475x1655mm,830,FF,無鉛レギュラーガソリン,52ps(38kW)/7200rpm,−,−,23.0km/リットル,0,0,4,3,有 軽度
1136,スズキ,ジムニー,https://www.goo-net.com/usedcar/spread/goo/13/700050027430220402001.html,83万円,--万円,8.3万km,0,0,2022年12月,2011,660,4,4WD,ガソリン,3D,4AT,1,ノクターンブルーパール,534,−,−,−,3395x1475x1715mm,970,パートタイム４WD,無鉛レギュラーガソリン,64ps(47kW)/6500rpm,−,−,14.6km/リットル,0,1,4,4,無し
1137,日産,デイズルークス,https://www.goo-net.com/usedcar/spread/goo/13/906022080600501513002.html,139.9万円,148.6万円,0.9万km,0,0,車検整備付,2018,660,4,4WD,ガソリン,5D,インパネAT,0,ブラウン,126,−,−,−,3395x1475x1775mm,1010,フルタイム４WD,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,20.4km/リットル,−,1,1,5,5,無し
1138,スズキ,ジムニー,https://www.goo-net.com/usedcar/spread/goo/17/700100157430220825001.html,168万円,179.8万円,2.9万km,0,0,車検整備付,2017,660,4,4WD,ガソリン,3D,5MT,0,クールカーキパールメタリック,810,−,339,−,3395x1475x1680mm,970,パートタイム４WD,無鉛レギュラーガソリン,64ps(47kW)/6500rpm,−,−,16.4km/リットル,1,1,4,4,無し
1139,ホンダ,Ｎ−ＷＧＮ,https://www.goo-net.com/usedcar/spread/goo/10/917022090300300065002.html,97.8万円,105.4万円,2.3万km,0,0,2023年8月,2018,660,4,4WD,ガソリン,5D,インパネAT,0,プラチナホワイトパール,250,−,−,−,3395x1475x1675mm,870,フルタイム４WD,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,26.0km/リットル,−,1,1,5,4,無し
1140,マツダ,キャロル,https://www.goo-net.com/usedcar/spread/goo/19/700080117530210305003.html,22万円,30万円,8.8万km,0,0,車検整備付,2010,660,4,2WD,ガソリン,5D,4AT,0,ライトブルー,843,−,−,−,3395x1475x1535mm,760,FF,無鉛レギュラーガソリン,54ps(40kW)/6500rpm,−,22.6km/リットル,24.5km/リットル,0,1,3,4,無し
1141,ホンダ,Ｎ−ＢＯＸ,https://www.goo-net.com/usedcar/spread/goo/19/700012002930220820001.html,158.5万円,168.5万円,1.0万km,0,0,2023年9月,2021,660,4,2WD,ガソリン,5D,CVT,0,ブラック,493,−,−,−,3395x1475x1790mm,900,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,21.2km/リットル,27.0km/リットル,−,1,1,5,4,無し
1142,ホンダ,Ｎ−ＢＯＸカスタム,https://www.goo-net.com/usedcar/spread/goo/13/700012395830220903002.html,119.8万円,138万円,3.8万km,0,0,2024年3月,2016,660,4,2WD,ガソリン,5D,インパネAT,1,ブラック,513,−,−,−,3395x1475x1780mm,980,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,22.0km/リットル,−,1,1,3,4,無し
1143,スズキ,ワゴンＲスティングレー,https://www.goo-net.com/usedcar/spread/goo/19/700080060830220516001.html,42.2万円,55万円,6.8万km,0,0,車検整備付,2013,660,4,2WD,ガソリン,5D,インパネAT,0,ミステリアスバイオレットパール,242,−,−,−,3395x1475x1660mm,800,FF,無鉛レギュラーガソリン,52ps(38kW)/6000rpm,−,28.8km/リットル,−,1,1,3,4,無し
1144,ダイハツ,ミライース,https://www.goo-net.com/usedcar/spread/goo/12/939022082900400107007.html,98.8万円,--万円,151km,0,0,2025年3月,2022,660,4,2WD,ガソリン,5D,CVT,0,ブラックマイカＭ,924,−,−,−,3395x1475x1500mm,670,FF,無鉛レギュラーガソリン,49ps(36kW)/6800rpm,25km/リットル,34.2km/リットル,−,1,1,5,5,無し
1145,日産,デイズルークス,https://www.goo-net.com/usedcar/spread/goo/19/700110082430220924001.html,129.6万円,138万円,3.1万km,0,0,車検整備付,2017,660,4,2WD,ガソリン,5D,CVT,0,エアグレーＰＭＩＩ,127,寒冷地仕様,−,−,3395x1475x1775mm,950,FF,無鉛レギュラーガソリン,49ps(36kW)/6500rpm,−,22.0km/リットル,−,1,1,4,4,無し
1146,ダイハツ,アトレーワゴン,https://www.goo-net.com/usedcar/spread/goo/13/700052018330210608001.html,106.8万円,118.8万円,9.3万km,0,0,車検整備付,2011,660,4,2WD,ガソリン,5D,4AT,0,オレンジＩＩ,22,−,−,−,3395x1475x1875mm,970,FR,無鉛レギュラーガソリン,64ps(47kW)/5700rpm,−,−,15.2km/リットル,1,1,5,4,無し
1147,スズキ,エブリイワゴン,https://www.goo-net.com/usedcar/spread/goo/15/700020246830220901010.html,132.9万円,145万円,5.3万km,0,0,なし,2017,660,4,2WD,ガソリン,5D,4AT,0,ガーデニングアクアメタリック,332,−,−,−,3395x1475x1815mm,970,FR,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,16.2km/リットル,−,1,1,4,4,無し
1148,ダイハツ,タント,https://www.goo-net.com/usedcar/spread/goo/13/700050899930211220001.html,42.8万円,51.8万円,8.9万km,0,0,車検整備付,2012,660,4,2WD,ガソリン,5D,CVT,0,ブラックＭ,72,−,−,−,3395x1475x1750mm,920,FF,無鉛レギュラーガソリン,58ps(43kW)/7200rpm,−,−,18.8km/リットル,1,1,3,4,無し
1149,スズキ,アルトラパン,https://www.goo-net.com/usedcar/spread/goo/17/700100014030210723001.html,26万円,34.1万円,10.4万km,0,0,2024年4月,2007,660,4,2WD,ガソリン,5D,コラムAT,1,シルバーＭ,734,−,339,−,3395x1475x1505mm,810,FF,無鉛レギュラーガソリン,60ps(44kW)/6000rpm,−,−,17.4km/リットル,1,1,4,3,無し
1150,ダイハツ,タント,https://www.goo-net.com/usedcar/spread/goo/13/700050027430220523001.html,39万円,--万円,7.3万km,0,0,2023年5月,2008,660,4,2WD,ガソリン,5D,CVT,1,ミスティックレッドクリスタルメタリック,63,−,−,−,3395x1475x1750mm,960,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,−,19.2km/リットル,0,1,4,4,無し
1151,日産,デイズ,https://www.goo-net.com/usedcar/spread/goo/19/700084014930211109001.html,67万円,77万円,1.5万km,0,0,車検整備付,2015,660,4,2WD,ガソリン,5D,インパネAT,0,シルバー,423,−,339,−,3395x1475x1620mm,820,FF,無鉛レギュラーガソリン,49ps(36kW)/6500rpm,−,23.2km/リットル,−,1,1,4,4,無し
1152,ダイハツ,ムーヴキャンバス,https://www.goo-net.com/usedcar/spread/goo/17/700100185030220106002.html,143.5万円,153.4万円,2.1万km,0,0,2024年4月,2019,660,4,2WD,ガソリン,5D,インパネAT,0,グレーＩＩ,282,−,−,−,3395x1475x1655mm,920,FF,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,20.6km/リットル,28.6km/リットル,−,1,1,4,4,無し
1153,ダイハツ,キャスト,https://www.goo-net.com/usedcar/spread/goo/15/700020827130220807001.html,99.9万円,107.9万円,8.1万km,0,1,2023年5月,2016,660,4,2WD,ガソリン,5D,CVT,1,ファイアークォーツレッドメタリックＩＩ,49,寒冷地仕様,339,−,3395x1475x1600mm,840,FF,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,−,30.0km/リットル,−,1,1,4,4,無し
1154,スズキ,アルト,https://www.goo-net.com/usedcar/spread/goo/19/700080430430220524005.html,55万円,65万円,4.2万km,0,0,2023年1月,2016,660,4,2WD,ガソリン,5D,インパネAT,0,シルバー,280,−,−,−,3395x1475x1475mm,650,FF,無鉛レギュラーガソリン,52ps(38kW)/6500rpm,−,37.0km/リットル,−,1,1,4,4,無し
1155,ホンダ,Ｎ−ＢＯＸ,https://www.goo-net.com/usedcar/spread/goo/19/700012002930220711002.html,128万円,138万円,1.2万km,0,0,車検整備付,2018,660,4,2WD,ガソリン,5D,CVT,0,シルバー,862,−,−,−,3395x1475x1790mm,890,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,27.0km/リットル,−,1,1,4,4,無し
