index,メーカー,モデル名,url,本体価格,支払価格,走行距離,登録済未使用車,禁煙車,車検,年式（初度登録）,排気量,乗車定員,駆動方式,燃料,ドア,ミッション,過給器,車体色,車台番号下3桁,その他仕様,全体のサイズ,荷台寸法,全長×全幅×全高,車両重量,駆動形式,使用燃料,最高出力,WLTCモード燃費,JC08モード燃費,10/15モード燃費,保証,法定整備,外装,内装,修復歴
2482,ホンダ,Ｎ−ＢＯＸカスタム,https://www.goo-net.com/usedcar/spread/goo/12/700040419330220407002.html,69万円,74万円,9.5万km,0,1,車検整備付,2013,660,4,2WD,ガソリン,5D,CVT,0,グレー,789,−,−,−,3395x1475x1780mm,960,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,24.2km/リットル,−,0,1,4,3,有 軽度
2483,ホンダ,Ｎ−ＷＧＮ,https://www.goo-net.com/usedcar/spread/goo/17/917022052101002528013.html,137.5万円,146.8万円,0.2万km,0,0,2024年12月,2021,660,4,2WD,ガソリン,5D,インパネAT,0,ホライズンシーブルーＰ,518,−,−,−,3395x1475x1675mm,850,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,23.2km/リットル,29.0km/リットル,−,1,1,5,4,無し
2484,三菱,ｅＫスペースカスタム,https://www.goo-net.com/usedcar/spread/goo/15/700060025330220626001.html,103万円,118.7万円,4.0万km,0,0,2023年4月,2016,660,4,2WD,ガソリン,5D,CVT,0,パールホワイトツートン,778,寒冷地仕様,−,−,3395x1475x1775mm,940,FF,無鉛レギュラーガソリン,49ps(36kW)/6500rpm,−,22.0km/リットル,−,1,0,5,4,無し
2485,ホンダ,Ｎ−ＢＯＸカスタム,https://www.goo-net.com/usedcar/spread/goo/19/917022070901101410018.html,105.8万円,116.8万円,5.9万km,0,0,車検整備付,2015,660,4,2WD,ガソリン,5D,インパネAT,1,スマートブラック,23,−,−,−,3395x1475x1780mm,980,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,18.8km/リットル,−,1,1,4,4,無し
2486,ホンダ,Ｎ−ＢＯＸカスタム,https://www.goo-net.com/usedcar/spread/goo/19/917022070901101410015.html,125.8万円,137.6万円,3.1万km,0,0,車検整備付,2017,660,4,2WD,ガソリン,5D,インパネAT,0,シャイニンググレーメタリック,983,−,−,−,3395x1475x1780mm,970,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,25.6km/リットル,−,1,1,4,4,無し
2487,ホンダ,Ｎ−ＢＯＸ,https://www.goo-net.com/usedcar/spread/goo/15/700060133730220621001.html,145万円,153.2万円,1.8万km,0,0,車検整備付,2017,660,4,2WD,ガソリン,5D,CVT,0,パール,555,−,339,−,3395x1475x1790mm,930,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,27.0km/リットル,−,1,1,5,5,無し
2488,ダイハツ,アトレーワゴン,https://www.goo-net.com/usedcar/spread/goo/15/700020666130220713001.html,38.5万円,--万円,7.6万km,0,1,なし,2008,660,4,2WD,ガソリン,5D,4AT,1,シルバーＭ,644,−,−,−,3395x1475x1875mm,970,FR,無鉛レギュラーガソリン,64ps(47kW)/5700rpm,−,−,15.2km/リットル,0,0,3,4,無し
2489,三菱,パジェロミニ,https://www.goo-net.com/usedcar/spread/goo/15/700020719930220201001.html,59.1万円,69.9万円,2.9万km,0,0,車検整備付,2010,660,4,2WD,ガソリン,3D,4AT,0,ラズベリーレッドＰ＊クールシルバーＭ,481,−,−,−,3395x1475x1635mm,890,FR,無鉛レギュラーガソリン,52ps(38kW)/6500rpm,−,−,−,1,1,4,4,有 軽度
2490,ダイハツ,ムーヴキャンバス,https://www.goo-net.com/usedcar/spread/goo/19/939022081001100853002.html,104万円,115万円,9.9万km,0,0,2023年10月,2016,660,4,2WD,ガソリン,5D,CVT,0,ファインミントＭ,770,−,−,−,3395x1475x1655mm,920,FF,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,−,28.6km/リットル,−,1,1,5,4,無し
2491,ホンダ,Ｎ−ＢＯＸカスタム,https://www.goo-net.com/usedcar/spread/goo/13/700055157430220520001.html,85万円,93.9万円,7.9万km,0,0,2024年1月,2015,660,4,2WD,ガソリン,5D,CVT,0,ポリッシュドメタルメタリック,380,福祉車両,−,−,3395x1475x1780mm,950,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,22.0km/リットル,24.5km/リットル,1,1,4,4,無し
2492,ダイハツ,ムーヴ,https://www.goo-net.com/usedcar/spread/goo/15/700020731930220725015.html,49.8万円,--万円,3.0万km,0,0,なし,2013,660,4,2WD,ガソリン,5D,CVT,0,アーバンナイトブルークリスタルＭ,687,−,−,−,,,,ガソリン,,,,,0,0,4,4,無し
2493,スズキ,エブリイ,https://www.goo-net.com/usedcar/spread/goo/13/700058050330220510005.html,49.8万円,64.3万円,7.7万km,0,0,車検整備付,2016,660,4,2WD,ガソリン,5D,インパネAT,0,ホワイト,254,−,339,−,,,,ガソリン,,,,189,1,1,4,4,無し
2494,ダイハツ,ミラココア,https://www.goo-net.com/usedcar/spread/goo/19/700112002330210623002.html,50万円,58万円,7.5万km,0,1,車検整備付,2012,660,4,2WD,ガソリン,5D,インパネAT,0,ブルー,219,−,−,−,3395x1475x1560mm,810,FF,無鉛レギュラーガソリン,58ps(43kW)/7200rpm,−,−,23.5km/リットル,1,1,4,4,無し
2495,スズキ,ワゴンＲ,https://www.goo-net.com/usedcar/spread/goo/15/700020476130211109001.html,21.8万円,32万円,7.7万km,0,0,車検整備付,2007,660,4,2WD,ガソリン,5D,コラムAT,1,ブラックＭ,385,−,−,−,3395x1475x1635mm,850,FF,無鉛レギュラーガソリン,60ps(44kW)/6000rpm,−,−,18.8km/リットル,1,1,4,4,無し
2496,日産,ピノ,https://www.goo-net.com/usedcar/spread/goo/12/700040229630220117002.html,11万円,19万円,10.1万km,0,0,車検整備付,2007,660,4,2WD,ガソリン,5D,4AT,0,ミルクティーベージュＭ,558,−,−,−,3395x1475x1500mm,770,FF,無鉛レギュラーガソリン,54ps(40kW)/6500rpm,−,−,21.5km/リットル,0,1,4,4,無し
2497,スズキ,スペーシア,https://www.goo-net.com/usedcar/spread/goo/11/971022041200900985001.html,151万円,158.7万円,0.7万km,0,0,2024年5月,2021,660,4,2WD,ハイブリッド,5D,CVT,0,クールカーキパールメタリック,703,−,−,−,3395x1475x1785mm,870,FF,無鉛レギュラーガソリン,52ps(38kW)/6500rpm,−,28.2km/リットル,−,1,1,5,5,無し
2498,マツダ,ＡＺワゴン,https://www.goo-net.com/usedcar/spread/goo/10/700030269430220302001.html,49万円,60万円,4.3万km,0,0,車検整備付,2011,660,4,4WD,ガソリン,5D,コラムAT,0,ブルーイッシュブラックパール３,573,寒冷地仕様,339,−,3395x1475x1660mm,900,フルタイム４WD,無鉛レギュラーガソリン,54ps(40kW)/6500rpm,−,21.0km/リットル,22.5km/リットル,1,1,4,4,無し
2499,ホンダ,Ｎ−ＷＧＮカスタム,https://www.goo-net.com/usedcar/spread/goo/13/917022080700541007002.html,81.8万円,88.8万円,5.9万km,0,0,2023年6月,2014,660,4,2WD,ガソリン,5D,インパネAT,1,プレミアムゴールドパープルパール,98,−,−,−,3395x1475x1655mm,850,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,26.0km/リットル,−,1,1,3,4,無し
2500,スズキ,スペーシア,https://www.goo-net.com/usedcar/spread/goo/12/989022091000400496001.html,89万円,96.6万円,4.5万km,0,0,車検整備付,2013,660,4,2WD,ガソリン,5D,CVT,0,ピンク,44,−,339,−,3395x1475x1735mm,850,FF,無鉛レギュラーガソリン,52ps(38kW)/6000rpm,−,29.0km/リットル,−,1,1,4,4,無し
2501,スズキ,アルトラパン,https://www.goo-net.com/usedcar/spread/goo/11/700090357830220722007.html,39.8万円,54.6万円,8.1万km,0,0,なし,2009,660,4,4WD,ガソリン,5D,インパネAT,0,アロマティックアクアメタリック,50,−,−,−,3395x1475x1510mm,840,フルタイム４WD,無鉛レギュラーガソリン,54ps(40kW)/6500rpm,−,−,20.5km/リットル,1,1,4,4,無し
2502,ダイハツ,ムーヴ,https://www.goo-net.com/usedcar/spread/goo/12/700056124230220722002.html,35万円,47万円,7.7万km,0,0,2022年11月,2013,660,4,2WD,ガソリン,5D,CVT,0,ブラック,199,−,−,−,3395x1475x1635mm,820,FF,無鉛レギュラーガソリン,52ps(38kW)/7200rpm,−,−,25.0km/リットル,1,1,4,4,有 軽度
2503,ダイハツ,キャスト,https://www.goo-net.com/usedcar/spread/goo/13/700054139630220904002.html,129.8万円,142.8万円,0.9万km,0,1,車検整備付,2019,660,4,2WD,ガソリン,5D,CVT,0,パールホワイト,227,寒冷地仕様,−,−,3395x1475x1630mm,840,FF,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,−,30.0km/リットル,−,0,1,4,4,無し
2504,ダイハツ,ムーヴ,https://www.goo-net.com/usedcar/spread/goo/15/700020731930220531007.html,49.8万円,--万円,4.5万km,0,0,なし,2013,660,4,2WD,ガソリン,5D,CVT,0,プラムブラウンクリスタルマイカ,645,−,−,−,3395x1475x1620mm,810,FF,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,−,29.0km/リットル,−,0,0,4,4,無し
2505,ホンダ,Ｎ−ＯＮＥ,https://www.goo-net.com/usedcar/spread/goo/13/700050059430220426001.html,82.8万円,90.4万円,2.7万km,0,0,2024年1月,2015,660,4,2WD,ガソリン,5D,インパネAT,0,プレミアムディープロッソパールＩＩ,111,−,−,−,3395x1475x1610mm,850,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,27.0km/リットル,−,0,1,4,4,無し
2506,日産,モコ,https://www.goo-net.com/usedcar/spread/goo/12/700040047830220509001.html,27.9万円,35万円,5.0万km,0,0,車検整備付,2009,660,4,2WD,ガソリン,5D,4AT,0,ベージュ,515,−,−,−,3395x1475x1620mm,820,FF,無鉛レギュラーガソリン,54ps(40kW)/6500rpm,−,−,21.0km/リットル,0,1,3,3,無し
2507,日産,デイズ,https://www.goo-net.com/usedcar/spread/goo/16/906022082600701088003.html,156.8万円,161万円,2.2万km,0,0,2023年1月,2020,660,4,2WD,ハイブリッド,5D,インパネAT,0,レッド,234,−,−,−,3395x1475x1640mm,880,FF,無鉛レギュラーガソリン,64ps(47kW)/5600rpm,19.2km/リットル,25.2km/リットル,−,1,1,5,5,無し
2508,マツダ,フレアクロスオーバー,https://www.goo-net.com/usedcar/spread/goo/15/700020245030220919002.html,89.9万円,--万円,6.7万km,0,1,車検整備付,2017,660,4,2WD,ハイブリッド,5D,CVT,0,フェニックスレッドパールＩＩ,131,−,−,−,3395x1475x1665mm,800,FF,無鉛レギュラーガソリン,52ps(38kW)/6500rpm,−,32.0km/リットル,−,1,1,4,4,無し
2509,ダイハツ,タント,https://www.goo-net.com/usedcar/spread/goo/15/700020770830220224001.html,95万円,102.4万円,5.1万km,0,1,2022年12月,2015,660,4,2WD,ガソリン,5D,CVT,1,ブラックＭ,67,−,−,−,3395x1475x1750mm,960,FF,無鉛レギュラーガソリン,64ps(47kW)/6400rpm,−,26.0km/リットル,−,1,1,4,4,有 中度
2510,ダイハツ,ミライース,https://www.goo-net.com/usedcar/spread/goo/12/939022033100402500007.html,85.8万円,95.8万円,7km,0,1,2024年9月,2021,660,4,2WD,ガソリン,5D,CVT,0,スカイブルーＭ,975,−,−,−,3395x1475x1500mm,650,FF,無鉛レギュラーガソリン,49ps(36kW)/6800rpm,25km/リットル,35.2km/リットル,−,1,1,5,5,無し
2511,ホンダ,ライフ,https://www.goo-net.com/usedcar/spread/goo/19/700080279430190628001.html,22.8万円,29.8万円,10.8万km,0,0,2024年3月,2009,660,4,2WD,ガソリン,5D,4AT,0,ピンク,10,−,−,−,3395x1475x1610mm,820,FF,無鉛レギュラーガソリン,52ps(38kW)/7100rpm,−,−,21.0km/リットル,1,0,4,4,無し
2512,スズキ,ジムニー,https://www.goo-net.com/usedcar/spread/goo/13/700055152630220828002.html,103万円,113万円,3.6万km,0,0,2023年9月,2008,660,4,4WD,ガソリン,3D,4AT,0,クリアベージュメタリック,778,−,−,−,3395x1475x1680mm,970,パートタイム４WD,無鉛レギュラーガソリン,64ps(47kW)/6500rpm,−,−,16.4km/リットル,1,1,4,4,無し
2513,スズキ,スペーシア,https://www.goo-net.com/usedcar/spread/goo/11/971022030400902036007.html,155万円,162.6万円,664km,0,0,2024年4月,2021,660,4,2WD,ハイブリッド,5D,インパネAT,0,オフブルーメタリック,819,−,−,−,3395x1475x1785mm,870,FF,無鉛レギュラーガソリン,52ps(38kW)/6500rpm,−,28.2km/リットル,−,1,1,5,5,無し
2514,スズキ,エブリイ,https://www.goo-net.com/usedcar/spread/goo/13/700058050330220505007.html,58.8万円,73.3万円,7.2万km,0,0,車検整備付,2018,660,4,2WD,ガソリン,5D,インパネAT,0,ホワイト,135,−,339,−,,,,ガソリン,,,,189,1,1,4,4,無し
2515,スズキ,アルトワークス,https://www.goo-net.com/usedcar/spread/goo/16/700070397830220901002.html,129万円,138.4万円,5.2万km,0,1,2023年12月,2016,660,4,2WD,ガソリン,5D,インパネAT,1,スチールシルバーメタリック,456,−,−,−,3395x1475x1500mm,670,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,23.0km/リットル,−,1,1,5,4,無し
2516,ダイハツ,ムーヴ,https://www.goo-net.com/usedcar/spread/goo/15/700020510930220719002.html,109万円,118万円,1.7万km,0,0,2024年3月,2019,660,4,2WD,ガソリン,5D,CVT,1,ブラックマイカメタリック,760,寒冷地仕様,−,−,3395x1475x1630mm,830,FF,無鉛レギュラーガソリン,64ps(47kW)/6400rpm,−,27.4km/リットル,−,1,1,4,4,無し
2517,スズキ,ハスラー,https://www.goo-net.com/usedcar/spread/goo/15/700060149230220914001.html,89万円,95万円,6.0万km,0,0,2023年5月,2014,660,4,2WD,ガソリン,5D,CVT,0,パッションオレンジＩＩ,613,−,339,−,3395x1475x1665mm,800,FF,無鉛レギュラーガソリン,52ps(38kW)/6000rpm,−,29.2km/リットル,−,1,1,4,4,無し
2518,三菱,ｅＫスペース,https://www.goo-net.com/usedcar/spread/goo/11/700090125430220311011.html,89万円,104万円,3.3万km,0,0,車検整備付,2014,660,4,2WD,ガソリン,5D,CVT,0,サクラピンクメタリック,674,−,−,−,3395x1475x1775mm,930,FF,無鉛レギュラーガソリン,49ps(36kW)/6500rpm,−,22.0km/リットル,−,1,1,5,5,無し
2519,ダイハツ,タント,https://www.goo-net.com/usedcar/spread/goo/19/700080015930220906004.html,68万円,79.1万円,5.5万km,0,0,車検整備付,2011,660,4,2WD,ガソリン,5D,CVT,0,パール,343,−,−,−,3395x1475x1750mm,960,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,−,19.2km/リットル,1,1,4,4,有 軽度
2520,ホンダ,Ｎ−ＢＯＸカスタム,https://www.goo-net.com/usedcar/spread/goo/13/917022031400501683002.html,126.8万円,135.5万円,5.0万km,0,0,車検整備付,2017,660,4,2WD,ガソリン,5D,インパネAT,0,プレミアムホワイトパールＩＩ,280,−,−,−,3395x1475x1790mm,930,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,27.0km/リットル,−,1,1,5,3,無し
2521,ダイハツ,キャスト,https://www.goo-net.com/usedcar/spread/goo/15/700020586330220512001.html,118万円,126.4万円,1.5万km,0,0,2023年2月,2018,660,4,2WD,ガソリン,5D,CVT,0,レッドＩＩ,181,寒冷地仕様,−,−,3395x1475x1600mm,840,FF,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,−,30.0km/リットル,−,1,1,4,5,無し
2522,ホンダ,Ｎ−ＢＯＸ,https://www.goo-net.com/usedcar/spread/goo/17/700103017430211104001.html,109.8万円,125.6万円,4.4万km,0,0,なし,2016,660,4,2WD,ガソリン,5D,CVT,0,ブラック,599,−,−,−,3395x1475x1770mm,930,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,22.2km/リットル,24.5km/リットル,1,0,4,4,無し
2523,ダイハツ,タント,https://www.goo-net.com/usedcar/spread/goo/19/700630040230220312001.html,149.8万円,156万円,3.1万km,0,0,2023年11月,2018,660,4,2WD,ガソリン,5D,インパネAT,0,ブラックＭ,959,寒冷地仕様,−,−,3395x1475x1750mm,960,FF,無鉛レギュラーガソリン,64ps(47kW)/6400rpm,−,26.0km/リットル,−,0,1,4,4,無し
2524,ダイハツ,ムーヴ,https://www.goo-net.com/usedcar/spread/goo/13/700056042530220303001.html,44.3万円,55.6万円,4.1万km,0,0,車検整備付,2011,660,4,2WD,ガソリン,5D,インパネAT,0,シルバー,266,−,−,−,3395x1475x1635mm,820,FF,無鉛レギュラーガソリン,52ps(38kW)/7200rpm,−,−,27.0km/リットル,1,1,4,4,無し
2525,三菱,ｅＫカスタム,https://www.goo-net.com/usedcar/spread/goo/17/700104000530220706001.html,68.8万円,78万円,9.1万km,0,0,車検整備付,2016,660,4,4WD,ガソリン,5D,インパネAT,0,ブラックＭ,465,−,−,−,3395x1475x1620mm,900,フルタイム４WD,無鉛レギュラーガソリン,49ps(36kW)/6500rpm,−,22.2km/リットル,−,1,1,4,4,無し
2526,ダイハツ,タント,https://www.goo-net.com/usedcar/spread/goo/17/700100234730220918002.html,103万円,109万円,5.2万km,0,1,2023年2月,2016,660,4,4WD,ガソリン,5D,CVT,0,ブラウン,218,寒冷地仕様,−,−,3395x1475x1750mm,980,フルタイム４WD,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,−,25.8km/リットル,−,1,1,5,4,無し
2527,スズキ,ハスラー,https://www.goo-net.com/usedcar/spread/goo/13/971022082600501603003.html,141万円,146.8万円,0.8万km,0,0,2023年10月,2018,660,4,2WD,ハイブリッド,5D,CVT,0,アクティブイエロー,972,−,−,−,3395x1475x1665mm,800,FF,無鉛レギュラーガソリン,52ps(38kW)/6500rpm,−,32.0km/リットル,−,1,1,5,4,無し
2528,ダイハツ,タント,https://www.goo-net.com/usedcar/spread/goo/17/700103017430210313002.html,134.8万円,150.6万円,1.6万km,0,0,なし,2016,660,4,2WD,ガソリン,5D,CVT,0,ブラック,669,寒冷地仕様,−,−,3395x1475x1750mm,940,FF,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,−,28.0km/リットル,−,1,0,5,5,無し
2529,スズキ,ワゴンＲ,https://www.goo-net.com/usedcar/spread/goo/16/700070778430220731001.html,108.9万円,118.8万円,1.2万km,0,1,2023年4月,2018,660,4,2WD,ハイブリッド,5D,CVT,0,ブルーＭ,619,−,339,−,3395x1475x1650mm,770,FF,無鉛レギュラーガソリン,52ps(38kW)/6500rpm,−,33.4km/リットル,−,1,1,4,4,無し
2530,ダイハツ,ムーヴ,https://www.goo-net.com/usedcar/spread/goo/19/700110152030220729002.html,35万円,--万円,8.5万km,0,0,2024年10月,2013,660,4,2WD,ガソリン,5D,インパネAT,0,ダークブルー,656,−,−,−,3395x1475x1620mm,810,FF,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,−,29.0km/リットル,−,1,1,3,3,無し
2531,日産,デイズ,https://www.goo-net.com/usedcar/spread/goo/17/700100080330220817001.html,30万円,43.5万円,9.3万km,0,0,車検整備付,2013,660,4,2WD,ガソリン,5D,インパネAT,0,ブルー,147,−,339,−,3395x1475x1620mm,830,FF,無鉛レギュラーガソリン,49ps(36kW)/6500rpm,−,26.8km/リットル,−,1,1,4,4,無し
2532,スズキ,エブリイ,https://www.goo-net.com/usedcar/spread/goo/15/700020088730220916001.html,128万円,136.9万円,11km,0,0,2024年5月,2022,660,4,2WD,ガソリン,5D,4AT,0,ホワイト,750,−,−,−,3395x1475x1895mm,870,FR,無鉛レギュラーガソリン,49ps(36kW)/6200rpm,17.2km/リットル,20.5km/リットル,−,1,0,5,5,無し
2533,ダイハツ,ムーヴキャンバス,https://www.goo-net.com/usedcar/spread/goo/11/700090393530220920001.html,128万円,135万円,0.5万km,0,1,2023年2月,2018,660,4,2WD,ガソリン,5D,CVT,0,パール２,326,寒冷地仕様,−,−,3395x1475x1655mm,920,FF,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,−,28.6km/リットル,−,0,1,5,5,有 軽度
2534,ダイハツ,ミラココア,https://www.goo-net.com/usedcar/spread/goo/13/909022062300510662002.html,103万円,112.8万円,3.7万km,0,0,車検整備付,2015,660,4,4WD,ガソリン,5D,インパネAT,0,プラムブラウンクリスタルマイカ,363,−,−,−,3395x1475x1560mm,860,フルタイム４WD,無鉛レギュラーガソリン,58ps(43kW)/7200rpm,−,−,20.0km/リットル,1,1,4,4,無し
2535,日産,デイズ,https://www.goo-net.com/usedcar/spread/goo/13/700052027430220804001.html,154.8万円,--万円,10km,1,1,2025年7月,2022,660,4,2WD,ハイブリッド,5D,インパネAT,0,ホワイトパール,526,−,−,−,3395x1475x1640mm,870,FF,無鉛レギュラーガソリン,52ps(38kW)/6400rpm,21.2km/リットル,28.6km/リットル,−,1,0,5,5,無し
2536,ホンダ,Ｎ−ＢＯＸ＋,https://www.goo-net.com/usedcar/spread/goo/13/917022082800561372001.html,79.8万円,87.1万円,4.1万km,0,1,2024年4月,2013,660,4,2WD,ガソリン,5D,インパネAT,0,チェリーシェルピンクメタリック,98,−,−,−,3395x1475x1780mm,1000,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,21.2km/リットル,−,1,1,3,4,無し
2537,ホンダ,Ｎ−ＢＯＸカスタム,https://www.goo-net.com/usedcar/spread/goo/17/700980032730220112001.html,82万円,89万円,9.5万km,0,0,なし,2015,660,4,2WD,ガソリン,5D,インパネAT,0,プレミアムホワイトパールＩＩ,339,−,−,−,3395x1475x1780mm,960,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,25.2km/リットル,−,0,0,4,4,無し
2538,ホンダ,バモスホビオ,https://www.goo-net.com/usedcar/spread/goo/10/700030304130220506001.html,229万円,--万円,5.4万km,0,0,なし,2008,660,4,4WD,ガソリン,5D,4AT,0,ブルー,813,キャンピングカー,339,−,,,,ガソリン,,,,194,1,0,4,4,無し
2539,ダイハツ,ムーヴキャンバス,https://www.goo-net.com/usedcar/spread/goo/11/939022090900902823001.html,129万円,136万円,2.6万km,0,0,車検整備付,2017,660,4,4WD,ガソリン,5D,CVT,0,ブラックマイカＭ,964,−,−,−,3395x1475x1655mm,970,フルタイム４WD,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,−,27.4km/リットル,−,1,1,4,4,無し
2540,ホンダ,Ｎ−ＢＯＸ＋,https://www.goo-net.com/usedcar/spread/goo/17/700102104530191211001.html,75.8万円,79.8万円,13.4万km,0,0,なし,2013,660,4,2WD,ガソリン,5D,インパネAT,0,ヒダマリアイボリーパール,821,福祉車両,−,−,3395x1475x1780mm,1000,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,21.2km/リットル,−,0,0,4,4,無し
2541,スズキ,アルトラパンショコラ,https://www.goo-net.com/usedcar/spread/goo/16/700071010330220215002.html,93.7万円,110万円,2.0万km,0,0,車検整備付,2015,660,4,2WD,ガソリン,5D,インパネAT,0,シャンパンピンクパールメタリック,508,−,−,−,3395x1475x1515mm,800,FF,無鉛レギュラーガソリン,54ps(40kW)/6500rpm,−,26.0km/リットル,−,1,1,4,4,無し
2542,スズキ,ハスラー,https://www.goo-net.com/usedcar/spread/goo/19/988021110800803448003.html,48万円,60万円,13.5万km,0,0,車検整備付,2014,660,4,2WD,ガソリン,5D,CVT,0,パールホワイトマイカ,599,−,−,−,3395x1475x1665mm,770,FF,無鉛レギュラーガソリン,52ps(38kW)/6000rpm,−,24.4km/リットル,−,1,1,4,3,無し
2543,スズキ,スペーシアカスタム,https://www.goo-net.com/usedcar/spread/goo/11/971022031300902036002.html,163万円,169.8万円,0.5万km,0,0,2024年4月,2021,660,4,2WD,ハイブリッド,5D,インパネAT,0,アーバンブラウンパールメタリック,885,−,−,−,3395x1475x1785mm,880,FF,無鉛レギュラーガソリン,52ps(38kW)/6500rpm,−,28.2km/リットル,−,1,1,4,5,無し
2544,ホンダ,Ｎ−ＢＯＸ,https://www.goo-net.com/usedcar/spread/goo/17/917022061701002528009.html,82.5万円,93.4万円,5.6万km,0,0,車検整備付,2015,660,4,2WD,ガソリン,5D,インパネAT,0,イノセントブルーＭ,100,−,−,−,3395x1475x1770mm,930,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,22.2km/リットル,24.5km/リットル,1,1,5,4,無し
2545,ダイハツ,ムーヴ,https://www.goo-net.com/usedcar/spread/goo/16/700070394730220919001.html,24.9万円,31.9万円,7.1万km,0,0,2024年5月,2009,660,4,2WD,ガソリン,5D,インパネAT,0,ミスティックレッドクリスタルメタリック,830,−,−,−,3395x1475x1630mm,840,FF,無鉛レギュラーガソリン,58ps(43kW)/7200rpm,−,−,20.0km/リットル,1,1,3,4,無し
2546,ホンダ,Ｎ−ＷＧＮ,https://www.goo-net.com/usedcar/spread/goo/17/917022051301002528006.html,115万円,124.2万円,1.4万km,0,0,2024年6月,2021,660,4,2WD,ガソリン,5D,インパネAT,0,プラチナホワイトパール,220,−,−,−,,,,ガソリン,,,,,1,1,5,5,無し
2547,スズキ,ジムニー,https://www.goo-net.com/usedcar/spread/goo/11/971022050100900985002.html,129.8万円,136.1万円,6.1万km,0,0,2024年2月,2011,660,4,4WD,ガソリン,3D,4AT,1,クエーサーグレーメタリック,522,−,−,−,3395x1475x1680mm,980,パートタイム４WD,無鉛レギュラーガソリン,64ps(47kW)/6500rpm,−,−,16.4km/リットル,1,1,4,4,無し
2548,日産,デイズルークス,https://www.goo-net.com/usedcar/spread/goo/16/906022080800701088005.html,129.8万円,134.1万円,2.2万km,0,0,2023年2月,2018,660,4,2WD,ガソリン,5D,インパネAT,1,ブラック,402,−,−,−,3395x1475x1775mm,960,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,22.2km/リットル,−,1,1,4,4,無し
2549,スズキ,ハスラー,https://www.goo-net.com/usedcar/spread/goo/11/700090363030220926001.html,89.8万円,--万円,6.4万km,0,0,2024年9月,2015,660,4,2WD,ハイブリッド,5D,CVT,0,レッドＩＩ,189,−,−,−,3395x1475x1665mm,800,FF,無鉛レギュラーガソリン,52ps(38kW)/6500rpm,−,32.0km/リットル,−,0,0,4,4,有 軽度
2550,スズキ,ハスラー,https://www.goo-net.com/usedcar/spread/goo/11/700090235030220417001.html,139.8万円,145.5万円,2.1万km,0,0,2023年3月,2018,660,4,4WD,ハイブリッド,5D,インパネAT,0,フェニックスレッドパールＩＩ,357,寒冷地仕様,−,−,3395x1475x1665mm,850,フルタイム４WD,無鉛レギュラーガソリン,52ps(38kW)/6500rpm,−,30.4km/リットル,−,1,1,4,4,無し
2551,三菱,ｅＫワゴン,https://www.goo-net.com/usedcar/spread/goo/11/700090095930220827001.html,59.8万円,73.7万円,4.1万km,0,0,なし,2017,660,4,2WD,ガソリン,5D,CVT,0,ホワイト,409,寒冷地仕様,−,−,3395x1475x1620mm,820,FF,無鉛レギュラーガソリン,49ps(36kW)/6500rpm,−,23.2km/リットル,−,1,1,5,5,無し
2552,スズキ,ハスラー,https://www.goo-net.com/usedcar/spread/goo/15/700020117230220614003.html,183.8万円,--万円,5km,1,1,2025年6月,2022,660,4,2WD,ハイブリッド,5D,CVT,1,ライトブルーＩＩ,670,−,−,−,3395x1475x1680mm,840,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,22.6km/リットル,26.6km/リットル,−,1,0,5,5,無し
2553,スズキ,スペーシアカスタム,https://www.goo-net.com/usedcar/spread/goo/13/700051115930220714001.html,161万円,178万円,0.4万km,0,0,2024年5月,2021,660,4,2WD,ハイブリッド,5D,インパネAT,0,ブラック,559,−,339,−,3395x1475x1785mm,880,FF,無鉛レギュラーガソリン,52ps(38kW)/6500rpm,−,28.2km/リットル,−,0,1,5,5,無し
