index,メーカー,モデル名,url,本体価格,支払価格,走行距離,登録済未使用車,禁煙車,車検,年式（初度登録）,排気量,乗車定員,駆動方式,燃料,ドア,ミッション,過給器,車体色,車台番号下3桁,その他仕様,全体のサイズ,荷台寸法,全長×全幅×全高,車両重量,駆動形式,使用燃料,最高出力,WLTCモード燃費,JC08モード燃費,10/15モード燃費,保証,法定整備,外装,内装,修復歴
475,ダイハツ,タント,https://www.goo-net.com/usedcar/spread/goo/19/700080359130220401007.html,24.9万円,34.9万円,17.1万km,0,0,なし,2011,660,4,2WD,ガソリン,5D,インパネAT,0,ブラック,986,−,−,−,3395x1475x1750mm,920,FF,無鉛レギュラーガソリン,58ps(43kW)/7200rpm,−,−,18.8km/リットル,1,1,3,3,有 軽度
476,ホンダ,ライフ,https://www.goo-net.com/usedcar/spread/goo/15/700020518630220827001.html,34万円,49万円,3.5万km,0,1,車検整備付,2011,660,4,2WD,ガソリン,5D,4AT,0,アラバスターシルバーメタリック,957,−,−,−,3395x1475x1610mm,820,FF,無鉛レギュラーガソリン,52ps(38kW)/7100rpm,−,19.6km/リットル,22.0km/リットル,1,1,3,3,無し
477,スズキ,ワゴンＲスティングレー,https://www.goo-net.com/usedcar/spread/goo/16/700071013930220919001.html,26.8万円,39.8万円,9.5万km,0,0,車検整備付,2012,660,4,2WD,ガソリン,5D,CVT,1,パールホワイト,900,−,−,−,3395x1475x1675mm,880,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,19.0km/リットル,21.5km/リットル,1,1,3,3,無し
478,ダイハツ,ムーヴ,https://www.goo-net.com/usedcar/spread/goo/13/700050278130220903002.html,109.8万円,--万円,5km,1,1,2025年5月,2022,660,4,2WD,ガソリン,5D,CVT,0,グリーンＭ,902,−,−,−,3395x1475x1630mm,820,FF,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,−,31.0km/リットル,−,1,0,5,5,無し
479,スズキ,ハスラー,https://www.goo-net.com/usedcar/spread/goo/16/965022081000803960016.html,109.9万円,118.1万円,5.5万km,0,0,2023年12月,2018,660,4,2WD,ハイブリッド,5D,インパネAT,0,シフォンアイボリーメタリック,599,−,−,−,3395x1475x1665mm,790,FF,無鉛レギュラーガソリン,52ps(38kW)/6500rpm,−,32.0km/リットル,−,1,1,4,4,無し
480,ホンダ,Ｎ−ＢＯＸカスタム,https://www.goo-net.com/usedcar/spread/goo/13/917022020500541007002.html,137.4万円,147.8万円,2.5万km,0,0,車検整備付,2019,660,4,2WD,ガソリン,5D,インパネAT,0,プラチナホワイトパール,833,−,−,−,3395x1475x1790mm,900,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,27.0km/リットル,−,1,1,5,4,無し
481,スズキ,スペーシア,https://www.goo-net.com/usedcar/spread/goo/19/971022022500801135003.html,86万円,91万円,2.0万km,0,0,2023年4月,2014,660,4,2WD,ガソリン,5D,CVT,0,イノセントピンクパールメタリック２トーン,485,−,−,−,3395x1475x1735mm,850,FF,無鉛レギュラーガソリン,52ps(38kW)/6000rpm,−,29.0km/リットル,−,1,1,3,4,無し
482,日産,モコ,https://www.goo-net.com/usedcar/spread/goo/13/906022052300100285001.html,65.8万円,72.9万円,7.9万km,0,0,車検整備付,2015,660,4,2WD,ガソリン,5D,インパネAT,0,レッド,25,−,−,−,3395x1475x1625mm,840,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,27.0km/リットル,−,1,1,4,4,無し
483,ダイハツ,ミラ,https://www.goo-net.com/usedcar/spread/goo/15/700020844130220924001.html,19.8万円,31.7万円,10.0万km,0,0,2024年2月,2015,660,4,2WD,ガソリン,5D,5MT,0,ライトローズマイカメタリック,707,−,−,−,3395x1475x1530mm,750,FF,無鉛レギュラーガソリン,58ps(43kW)/7200rpm,−,24.2km/リットル,−,1,1,4,4,無し
484,スズキ,アルト,https://www.goo-net.com/usedcar/spread/goo/13/971022071900510411004.html,79.9万円,86.3万円,0.3万km,0,0,2024年1月,2021,660,4,2WD,ガソリン,5D,インパネAT,0,フィズブルーパールメタリック,901,−,−,−,3395x1475x1475mm,650,FF,無鉛レギュラーガソリン,52ps(38kW)/6500rpm,−,37.0km/リットル,−,1,1,5,5,無し
485,ホンダ,Ｎ−ＷＧＮ,https://www.goo-net.com/usedcar/spread/goo/13/917022052200503056003.html,123万円,130.8万円,0.7万km,0,0,2024年4月,2021,660,4,2WD,ガソリン,5D,インパネAT,0,ルナシルバーＭ,24,−,−,−,3395x1475x1675mm,850,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,23.2km/リットル,29.0km/リットル,−,1,1,5,4,無し
486,ダイハツ,タント,https://www.goo-net.com/usedcar/spread/goo/15/700060108630220919004.html,84.8万円,92.3万円,6.2万km,0,1,2023年3月,2014,660,4,2WD,ガソリン,5D,CVT,0,ブラックＭ,402,−,−,−,3395x1475x1750mm,940,FF,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,−,28.0km/リットル,−,1,1,4,4,無し
487,スズキ,アルトラパン,https://www.goo-net.com/usedcar/spread/goo/10/700031019330220830002.html,115万円,129.9万円,2.9万km,0,0,車検整備付,2015,660,4,4WD,ガソリン,5D,CVT,0,パール,276,−,−,−,3395x1475x1525mm,730,フルタイム４WD,無鉛レギュラーガソリン,52ps(38kW)/6500rpm,−,33.2km/リットル,−,1,1,5,5,無し
488,日産,ルークス,https://www.goo-net.com/usedcar/spread/goo/15/700060192230220703001.html,44万円,54万円,7.8万km,0,1,車検整備付,2013,660,4,2WD,ガソリン,5D,CVT,0,ブラックＭ,816,−,−,−,3395x1475x1735mm,930,FF,無鉛レギュラーガソリン,54ps(40kW)/6500rpm,−,20.8km/リットル,−,1,1,4,4,無し
489,ホンダ,Ｎ−ＯＮＥ,https://www.goo-net.com/usedcar/spread/goo/15/700061008930220426001.html,159.9万円,169.9万円,71km,0,1,2023年11月,2020,660,4,2WD,ガソリン,5D,CVT,0,プレミアムアイボリーパールＩＩ／ホワイト,562,−,−,−,3395x1475x1545mm,840,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,23km/リットル,28.8km/リットル,−,1,0,5,5,無し
490,ダイハツ,タント,https://www.goo-net.com/usedcar/spread/goo/15/700020725830220910003.html,49.9万円,63.8万円,5.9万km,0,0,2024年7月,2011,660,4,2WD,ガソリン,5D,CVT,1,ミスティックレッド,239,−,−,−,3395x1475x1750mm,960,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,−,19.2km/リットル,1,1,3,4,無し
491,ダイハツ,タント,https://www.goo-net.com/usedcar/spread/goo/19/700080359130220906001.html,29.9万円,39.9万円,13.3万km,0,0,車検整備付,2009,660,4,2WD,ガソリン,5D,インパネAT,0,アストラルブラッククリスタルマイカ,223,−,−,−,3395x1475x1750mm,920,FF,無鉛レギュラーガソリン,58ps(43kW)/7200rpm,−,−,18.8km/リットル,1,1,3,3,無し
492,日産,オッティ,https://www.goo-net.com/usedcar/spread/goo/15/700020057430220727009.html,13万円,18万円,8.3万km,0,0,2023年7月,2010,660,4,2WD,ガソリン,5D,4AT,0,ブラック,11,−,−,−,3395x1475x1550mm,830,FF,無鉛レギュラーガソリン,50ps(37kW)/6500rpm,−,−,−,1,1,3,4,有 軽度
493,ホンダ,Ｎ−ＷＧＮカスタム,https://www.goo-net.com/usedcar/spread/goo/10/700030001830220508004.html,168万円,184.5万円,0.2万km,0,0,2024年4月,2021,660,4,4WD,ガソリン,5D,CVT,0,プレミアムベルベット,278,−,−,−,3395x1475x1725mm,920,フルタイム４WD,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,21.2km/リットル,25.4km/リットル,−,1,1,5,5,無し
494,ダイハツ,ムーヴ,https://www.goo-net.com/usedcar/spread/goo/12/700056065730211107002.html,67万円,75万円,5.6万km,0,0,車検整備付,2013,660,4,2WD,ガソリン,5D,CVT,0,ホワイト,415,−,−,−,3395x1475x1635mm,820,FF,無鉛レギュラーガソリン,52ps(38kW)/7200rpm,−,−,25.0km/リットル,1,1,4,3,無し
495,日産,デイズルークス,https://www.goo-net.com/usedcar/spread/goo/16/700070228730220507002.html,105万円,121.7万円,3.8万km,0,1,車検整備付,2017,660,4,2WD,ガソリン,5D,CVT,1,オレンジＭ,234,寒冷地仕様,−,−,3395x1475x1775mm,960,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,22.2km/リットル,−,1,1,4,5,無し
496,ホンダ,Ｎ−ＢＯＸ,https://www.goo-net.com/usedcar/spread/goo/15/917022050700610104001.html,144.7万円,160万円,0.1万km,0,1,2023年9月,2021,660,4,2WD,ガソリン,5D,インパネAT,0,クリスタルブラックパール,609,−,−,−,3395x1475x1790mm,900,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,21.2km/リットル,27.0km/リットル,−,1,1,5,5,無し
497,スズキ,ワゴンＲ,https://www.goo-net.com/usedcar/spread/goo/19/700080399430220613001.html,59万円,67.8万円,9.9万km,0,1,車検整備付,2017,660,4,2WD,ハイブリッド,5D,インパネAT,0,ブラック,990,−,−,−,3395x1475x1650mm,770,FF,無鉛レギュラーガソリン,52ps(38kW)/6500rpm,−,33.4km/リットル,−,1,1,4,3,無し
498,ダイハツ,タント,https://www.goo-net.com/usedcar/spread/goo/16/939022082600701541002.html,114.8万円,122.8万円,3.7万km,0,0,車検整備付,2017,660,4,2WD,ガソリン,5D,CVT,0,プラムブラウンクリスタルマイカ,775,−,−,−,3395x1475x1750mm,930,FF,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,−,28.0km/リットル,−,1,1,4,5,無し
499,スズキ,スペーシアカスタム,https://www.goo-net.com/usedcar/spread/goo/13/971022041600510407001.html,135.8万円,147.1万円,2.7万km,0,0,2023年3月,2018,660,4,2WD,ハイブリッド,5D,インパネAT,0,ブリスクブルーメタリック,63,−,−,−,3395x1475x1785mm,880,FF,無鉛レギュラーガソリン,52ps(38kW)/6500rpm,−,28.2km/リットル,−,1,1,4,4,無し
500,ダイハツ,キャスト,https://www.goo-net.com/usedcar/spread/goo/17/939022032500708064009.html,106.8万円,115.2万円,1.1万km,0,0,車検整備付,2017,660,4,2WD,ガソリン,5D,CVT,0,ディープブルークリスタルマイカ,190,−,−,−,3395x1475x1600mm,840,FF,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,−,30.0km/リットル,−,1,1,4,5,無し
501,ホンダ,Ｎ−ＢＯＸカスタム,https://www.goo-net.com/usedcar/spread/goo/13/700054010630201108003.html,115万円,127.5万円,2.4万km,0,1,車検整備付,2018,660,4,2WD,ガソリン,5D,CVT,0,レッドＩＩ,866,−,−,−,3395x1475x1790mm,930,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,27.0km/リットル,−,1,1,5,5,有 中度
502,ダイハツ,タント,https://www.goo-net.com/usedcar/spread/goo/13/939022072900709030001.html,115万円,119.8万円,3.4万km,0,1,2023年2月,2016,660,4,2WD,ガソリン,5D,CVT,0,ブラックマイカＭ,200,−,−,−,3395x1475x1750mm,940,FF,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,−,28.0km/リットル,−,1,1,4,4,無し
503,スズキ,ジムニー,https://www.goo-net.com/usedcar/spread/goo/13/975022090600550161001.html,259.8万円,--万円,1.3万km,0,0,2024年2月,2021,660,4,4WD,ガソリン,3D,4AT,0,ベージュ,65,−,−,−,3395x1475x1725mm,1030,パートタイム４WD,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,16.2km/リットル,−,−,1,0,4,4,無し
504,ホンダ,Ｎ−ＷＧＮ,https://www.goo-net.com/usedcar/spread/goo/14/917022082709030455002.html,129.8万円,137.4万円,0.3万km,0,1,2024年10月,2021,660,4,2WD,ガソリン,5D,インパネAT,0,ルナシルバーメタリック,447,−,−,−,3395x1475x1675mm,850,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,23.2km/リットル,29.0km/リットル,−,1,1,5,5,無し
505,ホンダ,Ｎ−ＯＮＥ,https://www.goo-net.com/usedcar/spread/goo/14/700116120430211228006.html,33万円,41万円,13.2万km,0,0,2024年8月,2012,660,4,2WD,ガソリン,5D,インパネAT,0,ダークブルーＩＩ,482,−,−,−,3395x1475x1610mm,850,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,27.0km/リットル,−,1,0,4,4,有 軽度
506,スズキ,ハスラー,https://www.goo-net.com/usedcar/spread/goo/17/700100214730220302004.html,178.9万円,185.9万円,0.2万km,0,0,2023年1月,2020,660,4,4WD,ハイブリッド,5D,インパネAT,0,フェニックスレッドパールＩＩ,202,−,−,−,3395x1475x1680mm,870,フルタイム４WD,無鉛レギュラーガソリン,49ps(36kW)/6500rpm,23.4km/リットル,27.8km/リットル,−,1,1,5,5,無し
507,日産,クリッパーリオ,https://www.goo-net.com/usedcar/spread/goo/13/700054094930220528001.html,49.9万円,65.6万円,4.9万km,0,1,車検整備付,2009,660,4,2WD,ガソリン,5D,4AT,1,ブラックＰ,642,−,−,−,3395x1475x1905mm,980,FR,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,−,−,0,1,4,4,無し
508,ダイハツ,タント,https://www.goo-net.com/usedcar/spread/goo/16/939022031900700897004.html,112.8万円,120.8万円,3.8万km,0,0,車検整備付,2017,660,4,2WD,ガソリン,5D,CVT,0,ディープブルークリスタルマイカ,528,−,−,−,3395x1475x1750mm,940,FF,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,−,28.0km/リットル,−,1,1,4,5,無し
509,スズキ,ジムニー,https://www.goo-net.com/usedcar/spread/goo/11/700090373430220524005.html,139.9万円,--万円,3.8万km,0,0,2022年12月,2015,660,4,4WD,ガソリン,3D,4AT,0,パール,946,−,−,−,3395x1475x1680mm,980,パートタイム４WD,無鉛レギュラーガソリン,64ps(47kW)/6500rpm,−,14.8km/リットル,16.4km/リットル,0,0,4,4,無し
510,スズキ,アルトターボＲＳ,https://www.goo-net.com/usedcar/spread/goo/17/965022091701000852001.html,89.9万円,98.1万円,6.7万km,0,0,2023年10月,2016,660,4,2WD,ガソリン,5D,インパネAT,0,ピュアレッド,597,−,−,−,3395x1475x1500mm,670,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,25.6km/リットル,−,1,1,4,4,無し
511,ホンダ,ライフ,https://www.goo-net.com/usedcar/spread/goo/13/700055083730210923001.html,16万円,26万円,6.0万km,0,1,2024年10月,2008,660,4,2WD,ガソリン,5D,4AT,0,ライトブルー,679,−,−,−,3395x1475x1610mm,810,FF,無鉛レギュラーガソリン,52ps(38kW)/7100rpm,−,−,21.0km/リットル,0,0,4,3,有 軽度
512,スズキ,アルト,https://www.goo-net.com/usedcar/spread/goo/13/971021070600100394002.html,81万円,91万円,0.2万km,0,0,2023年11月,2020,660,4,2WD,ガソリン,5D,CVT,0,ホワイト,100,−,−,−,3395x1475x1475mm,650,FF,無鉛レギュラーガソリン,52ps(38kW)/6500rpm,−,37.0km/リットル,−,1,1,5,5,無し
513,日産,デイズルークス,https://www.goo-net.com/usedcar/spread/goo/12/700052022330220916001.html,100万円,105万円,5.6万km,0,0,車検整備付,2016,660,4,2WD,ガソリン,5D,CVT,0,パールホワイト,224,−,−,−,3395x1475x1775mm,930,FF,無鉛レギュラーガソリン,49ps(36kW)/6500rpm,−,22.0km/リットル,−,1,1,4,4,有 軽度
514,ホンダ,Ｎ−ＯＮＥ,https://www.goo-net.com/usedcar/spread/goo/16/700071020630220913001.html,79.6万円,89.6万円,7.5万km,0,0,車検整備付,2017,660,4,2WD,ガソリン,5D,CVT,0,パール,684,−,−,−,3395x1475x1545mm,840,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,28.4km/リットル,−,1,1,4,4,無し
515,スズキ,ジムニー,https://www.goo-net.com/usedcar/spread/goo/16/971022071700707376004.html,158.9万円,172.9万円,4.9万km,0,1,2023年7月,2015,660,4,4WD,ガソリン,3D,4AT,0,パールホワイト,578,−,−,−,3395x1475x1680mm,970,パートタイム４WD,無鉛レギュラーガソリン,64ps(47kW)/6500rpm,−,−,16.4km/リットル,1,1,5,4,無し
516,ダイハツ,ミライース,https://www.goo-net.com/usedcar/spread/goo/16/939022040100700897001.html,75.8万円,82.6万円,4.5万km,0,0,2023年4月,2018,660,4,2WD,ガソリン,5D,CVT,0,マゼンタベリーマイカＭ,715,−,−,−,3395x1475x1500mm,670,FF,無鉛レギュラーガソリン,49ps(36kW)/6800rpm,−,34.2km/リットル,−,1,1,4,5,無し
517,ダイハツ,タント,https://www.goo-net.com/usedcar/spread/goo/15/939022090300104023002.html,139万円,147万円,1.9万km,0,0,2023年11月,2020,660,4,2WD,ガソリン,5D,CVT,0,ブラックマイカＭ,431,−,−,−,3395x1475x1755mm,900,FF,無鉛レギュラーガソリン,52ps(38kW)/6900rpm,21.2km/リットル,27.2km/リットル,−,1,1,5,4,無し
518,ホンダ,Ｎ−ＢＯＸカスタム,https://www.goo-net.com/usedcar/spread/goo/13/700052025930220113003.html,149万円,170万円,7.0万km,0,0,2023年12月,2018,660,4,2WD,ガソリン,5D,インパネAT,0,ブラック,267,−,−,−,,,,ガソリン,,,,,1,1,4,3,有 軽度
519,ホンダ,Ｎ−ＢＯＸカスタム,https://www.goo-net.com/usedcar/spread/goo/16/700070377830220905002.html,115万円,127.1万円,4.6万km,0,1,車検整備付,2013,660,4,2WD,ガソリン,5D,インパネAT,1,パールホワイト,893,−,−,−,,,,ガソリン,,,,,1,1,4,4,無し
520,スズキ,ＭＲワゴン,https://www.goo-net.com/usedcar/spread/goo/19/700110152830220911001.html,29.8万円,44.8万円,9.1万km,0,0,車検整備付,2013,660,4,2WD,ガソリン,5D,インパネAT,0,アーバンブラウンパールメタリック,789,−,339,−,3395x1475x1625mm,820,FF,無鉛レギュラーガソリン,52ps(38kW)/6000rpm,−,27.2km/リットル,30.0km/リットル,1,1,3,3,無し
521,ダイハツ,タント,https://www.goo-net.com/usedcar/spread/goo/16/700070811330220617002.html,83万円,93万円,6.5万km,0,1,車検整備付,2016,660,4,2WD,ガソリン,5D,CVT,0,パープル,397,−,−,−,3395x1475x1750mm,960,FF,無鉛レギュラーガソリン,64ps(47kW)/6400rpm,−,26.0km/リットル,−,1,1,4,4,有 軽度
522,ダイハツ,タフト,https://www.goo-net.com/usedcar/spread/goo/13/700054010630220917009.html,149.8万円,161.2万円,1.2万km,0,1,2024年2月,2021,660,4,2WD,ガソリン,5D,CVT,0,ライトブルー,812,寒冷地仕様,−,−,3395x1475x1630mm,830,FF,無鉛レギュラーガソリン,52ps(38kW)/6900rpm,20.5km/リットル,25.7km/リットル,−,1,0,5,5,無し
523,スズキ,ハスラー,https://www.goo-net.com/usedcar/spread/goo/11/700090022030220808001.html,149.8万円,157.9万円,5.1万km,0,0,2022年12月,2015,660,4,4WD,ハイブリッド,5D,CVT,0,ブラックＩＩ,227,−,−,−,3395x1475x1665mm,850,フルタイム４WD,無鉛レギュラーガソリン,52ps(38kW)/6500rpm,−,30.4km/リットル,−,1,1,5,5,無し
524,日産,デイズ,https://www.goo-net.com/usedcar/spread/goo/11/965022090100904318004.html,89.9万円,100.7万円,6.5万km,0,1,車検整備付,2017,660,4,4WD,ガソリン,5D,インパネAT,0,ホワイトパール（３Ｐ）,553,−,−,−,3395x1475x1620mm,900,フルタイム４WD,無鉛レギュラーガソリン,49ps(36kW)/6500rpm,−,22.0km/リットル,−,1,1,4,4,無し
525,スバル,ステラ,https://www.goo-net.com/usedcar/spread/goo/15/700020020430220430001.html,29万円,39.7万円,3.3万km,0,1,なし,2009,660,4,2WD,ガソリン,5D,インパネAT,0,ブラック,463,−,339,−,3395x1475x1645mm,860,FF,無鉛レギュラーガソリン,54ps(40kW)/6400rpm,−,−,23.0km/リットル,1,0,4,4,無し
526,スズキ,ワゴンＲ,https://www.goo-net.com/usedcar/spread/goo/14/700903052230220218002.html,59.8万円,74.8万円,5.3万km,0,0,2023年9月,2012,660,4,2WD,ガソリン,5D,インパネAT,0,ブラックＭ,368,−,−,−,3395x1475x1640mm,840,フルタイム４WD,無鉛レギュラーガソリン,52ps(38kW)/6000rpm,−,27.8km/リットル,−,1,1,4,4,無し
527,スズキ,アルトラパン,https://www.goo-net.com/usedcar/spread/goo/17/700102024030220214001.html,86万円,95万円,4.4万km,0,0,2024年7月,2017,660,4,2WD,ガソリン,5D,インパネAT,0,アーバンブラウンパールメタリック,4,−,−,−,3395x1475x1525mm,680,FF,無鉛レギュラーガソリン,52ps(38kW)/6500rpm,−,35.6km/リットル,−,1,1,4,4,有 軽度
528,スズキ,アルトラパン,https://www.goo-net.com/usedcar/spread/goo/15/700020651730220910001.html,38.4万円,49.8万円,6.1万km,0,0,2023年3月,2010,660,4,2WD,ガソリン,5D,CVT,0,チェリーピンクパールメタリック,703,−,339,−,3395x1475x1510mm,790,FF,無鉛レギュラーガソリン,54ps(40kW)/6500rpm,−,−,22.5km/リットル,1,1,3,4,無し
529,ホンダ,Ｎ−ＢＯＸカスタム,https://www.goo-net.com/usedcar/spread/goo/13/917022052700560168006.html,166万円,171.8万円,1.2万km,0,0,2022年11月,2019,660,4,2WD,ガソリン,5D,インパネAT,1,クリスタルブラックパール,536,−,−,−,3395x1475x1790mm,930,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,25.0km/リットル,−,1,1,4,4,無し
530,ダイハツ,タフト,https://www.goo-net.com/usedcar/spread/goo/12/700040308430220923001.html,159万円,--万円,0.2万km,0,1,2025年2月,2022,660,4,2WD,ガソリン,5D,CVT,0,フォレストカーキメタリック,849,−,−,−,3395x1475x1630mm,830,FF,無鉛レギュラーガソリン,52ps(38kW)/6900rpm,20.5km/リットル,25.7km/リットル,−,1,1,5,5,無し
531,ダイハツ,タント,https://www.goo-net.com/usedcar/spread/goo/16/700070762030220723001.html,33.8万円,38.8万円,11.2万km,0,0,2022年11月,2011,660,4,2WD,ガソリン,5D,CVT,0,パープル,165,−,−,−,3395x1475x1750mm,920,FF,無鉛レギュラーガソリン,58ps(43kW)/7200rpm,−,−,18.2km/リットル,0,0,3,4,無し
532,ホンダ,Ｎ−ＯＮＥ,https://www.goo-net.com/usedcar/spread/goo/17/988022032401002592001.html,75.9万円,--万円,4.4万km,0,1,なし,2013,660,4,2WD,ガソリン,5D,インパネAT,1,ミラノレッド,466,−,−,−,3395x1475x1610mm,860,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,22.4km/リットル,−,0,0,4,4,無し
533,スズキ,スペーシアカスタム,https://www.goo-net.com/usedcar/spread/goo/14/700903052230220630011.html,189.8万円,201.3万円,0.6万km,0,0,2024年3月,2020,660,4,4WD,ハイブリッド,5D,インパネAT,0,シルバー／ブラック,582,−,−,−,3395x1475x1785mm,940,フルタイム４WD,無鉛レギュラーガソリン,52ps(38kW)/6500rpm,−,26.4km/リットル,−,1,1,5,5,無し
534,スズキ,スペーシアギア,https://www.goo-net.com/usedcar/spread/goo/13/971022092800510408001.html,189.9万円,197.6万円,0.3万km,0,1,2024年4月,2021,660,4,4WD,ハイブリッド,5D,インパネAT,1,フェニックスレッドパール,172,−,−,−,3395x1475x1800mm,940,フルタイム４WD,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,24.0km/リットル,−,1,1,5,5,無し
535,ダイハツ,ミラトコット,https://www.goo-net.com/usedcar/spread/goo/10/700030256430220817001.html,109.9万円,125.4万円,0.5万km,0,0,2023年6月,2020,660,4,4WD,ガソリン,5D,インパネAT,0,パールホワイトＩＩＩＩＩ,658,−,339,−,3395x1475x1540mm,790,フルタイム４WD,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,−,27.0km/リットル,−,1,0,5,5,無し
536,スズキ,エブリイワゴン,https://www.goo-net.com/usedcar/spread/goo/17/700100023430220826001.html,149.8万円,162.9万円,4km,1,1,2025年8月,2022,660,4,2WD,ガソリン,5D,4AT,0,シルバー,422,−,−,−,3395x1475x1815mm,940,FR,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,16.2km/リットル,−,1,1,5,5,無し
537,ダイハツ,ムーヴコンテ,https://www.goo-net.com/usedcar/spread/goo/17/700100241830220807001.html,58万円,65万円,4.8万km,0,1,2023年3月,2016,660,4,2WD,ガソリン,5D,コラムAT,0,ブラック,571,−,339,−,3395x1475x1655mm,830,FF,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,−,27.6km/リットル,−,0,1,4,4,無し
538,ホンダ,Ｎ−ＢＯＸカスタム,https://www.goo-net.com/usedcar/spread/goo/16/700070712830220816001.html,94.9万円,104.9万円,7.1万km,0,0,車検整備付,2016,660,4,2WD,ガソリン,5D,インパネAT,1,ブラック,709,−,−,−,3395x1475x1780mm,980,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,22.0km/リットル,−,1,1,4,4,無し
539,ダイハツ,タント,https://www.goo-net.com/usedcar/spread/goo/10/939022021100300593003.html,88万円,93.5万円,1.7万km,0,1,2023年10月,2018,660,4,2WD,ガソリン,5D,CVT,0,ファイアークォーツレッドＭ,707,寒冷地仕様,−,−,3395x1475x1750mm,920,FF,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,−,28.0km/リットル,−,1,1,3,4,有 軽度
540,スズキ,エブリイワゴン,https://www.goo-net.com/usedcar/spread/goo/12/700040366230211025001.html,86万円,92万円,6.7万km,0,1,2023年7月,2008,660,4,2WD,ガソリン,5D,4AT,0,ブラックＭ,629,−,−,−,3395x1475x1795mm,990,FR,無鉛レギュラーガソリン,64ps(47kW)/6500rpm,−,−,15.0km/リットル,1,1,4,3,無し
541,ダイハツ,タント,https://www.goo-net.com/usedcar/spread/goo/17/939022070100708064007.html,154.8万円,160.8万円,2.9万km,0,0,2022年12月,2019,660,4,2WD,ガソリン,5D,CVT,0,レーザーブルークリスタルシャイン,25,−,−,−,3395x1475x1755mm,900,FF,無鉛レギュラーガソリン,52ps(38kW)/6900rpm,21.2km/リットル,27.2km/リットル,−,1,1,5,4,無し
542,スズキ,ハスラー,https://www.goo-net.com/usedcar/spread/goo/19/700980038930220327001.html,68万円,79.8万円,10.9万km,0,0,2024年10月,2015,660,4,2WD,ガソリン,5D,CVT,0,パッションオレンジＩＩ,934,−,−,−,3395x1475x1665mm,800,FF,無鉛レギュラーガソリン,52ps(38kW)/6000rpm,−,29.2km/リットル,−,1,1,4,3,無し
543,ホンダ,Ｎ−ＢＯＸ,https://www.goo-net.com/usedcar/spread/goo/15/917022041600601003002.html,138.7万円,153万円,0.2万km,0,1,2023年9月,2021,660,4,2WD,ガソリン,5D,インパネAT,0,クリスタルブラックパール,915,−,−,−,3395x1475x1790mm,900,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,21.2km/リットル,27.0km/リットル,−,1,1,5,5,無し
544,ダイハツ,キャスト,https://www.goo-net.com/usedcar/spread/goo/16/939022061200700897004.html,129.8万円,137.8万円,1.0万km,0,0,車検整備付,2019,660,4,2WD,ガソリン,5D,CVT,0,ファイアークォーツレッドＭ,269,−,−,−,3395x1475x1630mm,840,FF,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,−,30.0km/リットル,−,1,1,5,5,無し
545,ダイハツ,ムーヴコンテ,https://www.goo-net.com/usedcar/spread/goo/15/700020871130220527001.html,28万円,39万円,7.4万km,0,0,車検整備付,2009,660,4,2WD,ガソリン,5D,コラムAT,0,ブラウンＭ,471,−,−,−,3395x1475x1645mm,850,FF,無鉛レギュラーガソリン,58ps(43kW)/7200rpm,−,−,23.0km/リットル,1,1,4,4,無し
