index,メーカー,モデル名,url,本体価格,支払価格,走行距離,登録済未使用車,禁煙車,車検,年式（初度登録）,排気量,乗車定員,駆動方式,燃料,ドア,ミッション,過給器,車体色,車台番号下3桁,その他仕様,全体のサイズ,荷台寸法,全長×全幅×全高,車両重量,駆動形式,使用燃料,最高出力,WLTCモード燃費,JC08モード燃費,10/15モード燃費,保証,法定整備,外装,内装,修復歴
1620,ダイハツ,タント,https://www.goo-net.com/usedcar/spread/goo/15/700020100130220821001.html,59.8万円,68.8万円,7.8万km,0,1,車検整備付,2013,660,4,2WD,ガソリン,5D,CVT,0,ＤブラウンＭ,584,−,−,−,3395x1475x1750mm,930,FF,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,−,25.0km/リットル,−,1,1,4,4,無し
1621,ダイハツ,ムーヴ,https://www.goo-net.com/usedcar/spread/goo/11/700090347030211022001.html,44.5万円,52.2万円,7.3万km,0,0,車検整備付,2010,660,4,4WD,ガソリン,5D,CVT,0,ブラックマイカメタリック,853,寒冷地仕様,−,−,3395x1475x1635mm,870,フルタイム４WD,無鉛レギュラーガソリン,52ps(38kW)/7200rpm,−,−,24.5km/リットル,0,1,4,4,有 軽度
1622,スズキ,ワゴンＲスティングレー,https://www.goo-net.com/usedcar/spread/goo/16/700070625030211226001.html,38万円,47.3万円,8.4万km,0,0,2024年5月,2011,660,4,2WD,ガソリン,5D,CVT,0,ブラックＭ,763,−,−,−,3395x1475x1675mm,840,FF,無鉛レギュラーガソリン,54ps(40kW)/6500rpm,−,20.4km/リットル,21.0km/リットル,1,1,4,4,無し
1623,スズキ,アルトラパンショコラ,https://www.goo-net.com/usedcar/spread/goo/10/700030310930220109001.html,119.9万円,--万円,2.4万km,0,0,なし,2015,660,4,4WD,ガソリン,5D,インパネAT,0,ピンクＭ,125,−,−,−,3395x1475x1525mm,850,フルタイム４WD,無鉛レギュラーガソリン,54ps(40kW)/6500rpm,−,25.2km/リットル,−,1,0,4,4,無し
1624,ダイハツ,ミラジーノ,https://www.goo-net.com/usedcar/spread/goo/13/700050899630210430002.html,23万円,30万円,8.4万km,0,0,車検整備付,2008,660,4,2WD,ガソリン,5D,4AT,0,レッド,942,−,−,−,3395x1475x1515mm,780,FF,無鉛レギュラーガソリン,58ps(43kW)/7600rpm,−,−,20.5km/リットル,0,1,3,4,有 軽度
1625,ダイハツ,キャスト,https://www.goo-net.com/usedcar/spread/goo/16/700050338230220911001.html,80万円,90万円,5.1万km,0,0,なし,2017,660,4,2WD,ガソリン,5D,CVT,0,パール,164,寒冷地仕様,339,−,3395x1475x1600mm,840,FF,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,−,30.0km/リットル,−,1,1,4,4,無し
1626,ホンダ,Ｎ−ＢＯＸカスタム,https://www.goo-net.com/usedcar/spread/goo/18/917022050101300781004.html,103.8万円,110万円,4.1万km,0,0,2022年11月,2013,660,4,2WD,ガソリン,5D,インパネAT,0,プレミアムディープロッソ,941,−,−,−,3395x1475x1780mm,960,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,24.2km/リットル,−,1,1,4,4,無し
1627,スズキ,アルトラパン,https://www.goo-net.com/usedcar/spread/goo/15/700060015430220712001.html,33万円,43万円,13.7万km,0,0,なし,2011,660,4,2WD,ガソリン,5D,CVT,0,ベージュＩＩ,575,−,−,−,3395x1475x1510mm,800,FF,無鉛レギュラーガソリン,54ps(40kW)/6500rpm,−,22.8km/リットル,25.0km/リットル,1,0,4,4,無し
1628,ダイハツ,ムーヴ,https://www.goo-net.com/usedcar/spread/goo/17/700100250630210423001.html,39万円,49万円,8.7万km,0,0,車検整備付,2010,660,4,2WD,ガソリン,5D,CVT,0,アストラルブラッククリスタルマイカ,379,−,339,−,3395x1475x1630mm,850,FF,無鉛レギュラーガソリン,58ps(43kW)/7200rpm,−,−,22.0km/リットル,1,1,4,4,無し
1629,ホンダ,Ｎ−ＢＯＸカスタム,https://www.goo-net.com/usedcar/spread/goo/16/700070910730220322001.html,165万円,170万円,3.9万km,0,0,2023年2月,2020,660,4,2WD,ガソリン,5D,CVT,0,ブルーＭ,934,−,339,−,3395x1475x1790mm,900,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,21.8km/リットル,27.0km/リットル,−,1,1,5,4,無し
1630,ホンダ,Ｎ−ＢＯＸ,https://www.goo-net.com/usedcar/spread/goo/15/917022091200200970001.html,134.8万円,142.2万円,5.3万km,0,0,2023年1月,2018,660,4,2WD,ガソリン,5D,インパネAT,1,プレミアムホワイトパール２,380,−,−,−,3395x1475x1790mm,910,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,25.6km/リットル,−,1,1,4,4,無し
1631,スズキ,エブリイ,https://www.goo-net.com/usedcar/spread/goo/11/700090366030220901001.html,45万円,--万円,7.9万km,0,0,2023年1月,2007,660,4,4WD,ガソリン,5D,5MT,0,シルキーシルバーメタリック,449,−,339,−,3395x1475x1875mm,910,パートタイム４WD,無鉛レギュラーガソリン,49ps(36kW)/5800rpm,−,15.2km/リットル,16.2km/リットル,1,0,2,3,無し
1632,スズキ,ＭＲワゴン,https://www.goo-net.com/usedcar/spread/goo/19/700080092130220406001.html,39.8万円,--万円,11.8万km,0,0,車検整備付,2011,660,4,2WD,ガソリン,5D,CVT,0,パール,287,−,−,−,3395x1475x1625mm,810,FF,無鉛レギュラーガソリン,54ps(40kW)/6500rpm,−,23.0km/リットル,25.5km/リットル,1,1,4,4,無し
1633,スバル,ステラ,https://www.goo-net.com/usedcar/spread/goo/19/700080360930180126001.html,39.8万円,50万円,5.8万km,0,0,車検整備付,2007,660,4,2WD,ガソリン,5D,CVT,0,シルバーＭ,246,−,−,−,3395x1475x1645mm,890,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,−,18.8km/リットル,1,1,4,4,無し
1634,スズキ,アルトラパン,https://www.goo-net.com/usedcar/spread/goo/17/700100270630220908003.html,34万円,43万円,7.2万km,0,0,車検整備付,2008,660,4,2WD,ガソリン,5D,コラムAT,0,ブラウン,470,−,−,−,3395x1475x1505mm,780,FF,無鉛レギュラーガソリン,54ps(40kW)/6500rpm,−,−,19.8km/リットル,1,1,3,4,無し
1635,スズキ,アルトラパン,https://www.goo-net.com/usedcar/spread/goo/12/700040076530220520001.html,91.8万円,97万円,2.6万km,0,0,2023年6月,2018,660,4,2WD,ガソリン,5D,インパネAT,0,コフレピンクパールメタリック,976,−,−,−,3395x1475x1525mm,650,FF,無鉛レギュラーガソリン,52ps(38kW)/6500rpm,−,29.6km/リットル,−,1,1,4,4,無し
1636,スズキ,ジムニー,https://www.goo-net.com/usedcar/spread/goo/18/700130052630220421001.html,118万円,134万円,7.2万km,0,0,車検整備付,2013,660,4,4WD,ガソリン,3D,4AT,1,紺,282,−,−,−,3395x1475x1680mm,970,パートタイム４WD,無鉛レギュラーガソリン,64ps(47kW)/6500rpm,−,−,16.4km/リットル,1,1,4,4,無し
1637,スズキ,ワゴンＲ,https://www.goo-net.com/usedcar/spread/goo/11/700090380330210611011.html,59.8万円,75万円,5.9万km,0,0,なし,2013,660,4,4WD,ガソリン,5D,インパネAT,0,フィズブルーパールメタリック,445,−,−,−,3395x1475x1640mm,830,フルタイム４WD,無鉛レギュラーガソリン,52ps(38kW)/6000rpm,−,27.8km/リットル,−,0,0,4,4,無し
1638,日産,デイズルークス,https://www.goo-net.com/usedcar/spread/goo/14/906022070500100155005.html,155万円,166万円,5.0万km,0,0,車検整備付,2017,660,4,4WD,ガソリン,5D,インパネAT,0,パールホワイト,776,−,−,−,3395x1475x1775mm,1010,フルタイム４WD,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,20.4km/リットル,−,1,1,4,4,無し
1639,ダイハツ,ムーヴ,https://www.goo-net.com/usedcar/spread/goo/11/700090106730200215002.html,34.8万円,41.6万円,4.7万km,0,0,車検整備付,2009,660,4,2WD,ガソリン,5D,インパネAT,0,シャンパンメタリックオパール,453,−,−,−,3395x1475x1630mm,840,FF,無鉛レギュラーガソリン,58ps(43kW)/7200rpm,−,−,23.0km/リットル,1,1,5,4,無し
1640,マツダ,スクラムワゴン,https://www.goo-net.com/usedcar/spread/goo/16/700073026130210922001.html,34.9万円,39.9万円,13.1万km,0,0,2023年9月,2007,660,4,2WD,ガソリン,5D,4AT,0,ブルーイッシュブラックパールＺＪ３,492,−,339,−,3395x1475x1795mm,990,FR,無鉛レギュラーガソリン,64ps(47kW)/6500rpm,−,−,15.0km/リットル,1,0,4,4,無し
1641,スズキ,ワゴンＲ,https://www.goo-net.com/usedcar/spread/goo/12/700040229530201226001.html,48万円,58.8万円,8.4万km,0,0,車検整備付,2010,660,4,2WD,ガソリン,5D,4AT,0,ホワイト,176,福祉車両,−,−,,,,ガソリン,,,,,1,1,4,4,無し
1642,スズキ,Ｋｅｉワークス,https://www.goo-net.com/usedcar/spread/goo/17/700100069630220718001.html,49万円,62万円,13.5万km,0,0,車検整備付,2009,660,4,2WD,ガソリン,5D,5MT,1,グレー,298,−,−,−,3395x1475x1530mm,780,FF,無鉛レギュラーガソリン,64ps(47kW)/6500rpm,−,−,19.6km/リットル,0,1,4,4,無し
1643,日産,デイズ,https://www.goo-net.com/usedcar/spread/goo/12/906022091800100028001.html,69.5万円,78.3万円,1.5万km,0,0,2024年3月,2017,660,4,2WD,ガソリン,5D,インパネAT,0,ライトブルー,65,−,−,−,3395x1475x1620mm,820,FF,無鉛レギュラーガソリン,49ps(36kW)/6500rpm,−,23.2km/リットル,−,1,1,4,5,無し
1644,ΞέΞσΞά,ΘΈΓίΘ¬ΘœΘΊΞΙΞιΞΟΞΖΞε,https://www.goo-net.com/usedcar/spread/goo/17/700101060230220624001.html,99万円,--万円,5.1万km,0,0,車検整備付,2016,660,4,2WD,ガソリン,5D,CVT,0,ピンクＩＩ,751,−,−,−,3395x1475x1670mm,920,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,25.8km/リットル,−,1,1,4,4,有 軽度
1645,ダイハツ,タント,https://www.goo-net.com/usedcar/spread/goo/11/700090101830220608001.html,168万円,175万円,0.3万km,0,0,2024年9月,2021,660,4,2WD,ガソリン,5D,CVT,0,パール,18,寒冷地仕様,−,−,3395x1475x1755mm,900,FF,無鉛レギュラーガソリン,52ps(38kW)/6900rpm,21.2km/リットル,27.2km/リットル,−,1,0,5,5,無し
1646,日産,デイズルークス,https://www.goo-net.com/usedcar/spread/goo/13/700040004630211129006.html,89万円,--万円,3.8万km,0,0,なし,2015,660,4,2WD,ガソリン,5D,インパネAT,0,ダークパープル,288,−,−,−,3395x1475x1775mm,940,FF,無鉛レギュラーガソリン,49ps(36kW)/6500rpm,−,22.0km/リットル,−,1,1,2,4,無し
1647,ダイハツ,タント,https://www.goo-net.com/usedcar/spread/goo/17/700100199930181204003.html,32万円,40万円,11.4万km,0,0,車検整備付,2009,660,4,2WD,ガソリン,5D,インパネAT,0,ホワイト,276,寒冷地仕様/福祉車両,−,−,,,,ガソリン,,,,,0,1,3,3,有 軽度
1648,日産,モコ,https://www.goo-net.com/usedcar/spread/goo/11/906022021500100257002.html,94.8万円,110万円,4.0万km,0,0,車検整備付,2013,660,4,4WD,ガソリン,5D,インパネAT,0,ベージュ,474,−,−,−,3395x1475x1625mm,860,フルタイム４WD,無鉛レギュラーガソリン,54ps(40kW)/6500rpm,−,21.0km/リットル,23.0km/リットル,1,1,4,4,無し
1649,ホンダ,Ｎ−ＢＯＸカスタム,https://www.goo-net.com/usedcar/spread/goo/18/700130122530220422001.html,180万円,188万円,0.9万km,0,0,2023年9月,2020,660,4,2WD,ガソリン,5D,CVT,0,パールホワイト,882,−,339,−,3395x1475x1790mm,900,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,21.8km/リットル,27.0km/リットル,−,1,1,5,5,無し
1650,ホンダ,Ｎ−ＢＯＸ,https://www.goo-net.com/usedcar/spread/goo/13/700051057630220903001.html,84万円,97万円,4.5万km,0,0,なし,2017,660,4,2WD,ガソリン,5D,インパネAT,0,シルバー,403,−,−,−,3395x1475x1780mm,950,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,25.6km/リットル,−,1,0,4,4,有 軽度
1651,スズキ,エブリイ,https://www.goo-net.com/usedcar/spread/goo/11/700090105330220718001.html,95.8万円,--万円,4.4万km,0,0,2024年9月,2016,660,4,4WD,ガソリン,5D,MTモード付きAT,0,シルバー,756,−,−,−,3395x1475x1895mm,910,パートタイム４WD,無鉛レギュラーガソリン,49ps(36kW)/6200rpm,16.9km/リットル,20.0km/リットル,−,1,0,4,4,無し
1652,ホンダ,Ｎ−ＢＯＸ,https://www.goo-net.com/usedcar/spread/goo/13/700051057630220903001.html,84万円,97万円,4.5万km,0,0,なし,2017,660,4,2WD,ガソリン,5D,インパネAT,0,シルバー,403,−,−,−,3395x1475x1780mm,950,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,25.6km/リットル,−,1,0,4,4,有 軽度
1653,スズキ,エブリイ,https://www.goo-net.com/usedcar/spread/goo/11/700090105330220718001.html,95.8万円,--万円,4.4万km,0,0,2024年9月,2016,660,4,4WD,ガソリン,5D,MTモード付きAT,0,シルバー,756,−,−,−,3395x1475x1895mm,910,パートタイム４WD,無鉛レギュラーガソリン,49ps(36kW)/6200rpm,16.9km/リットル,20.0km/リットル,−,1,0,4,4,無し
1654,三菱,ｅＫワゴン,https://www.goo-net.com/usedcar/spread/goo/10/700031039830191108001.html,120万円,--万円,4.7万km,0,0,なし,2018,660,4,4WD,ガソリン,5D,CVT,0,ブラック,845,寒冷地仕様,−,−,3395x1475x1620mm,890,フルタイム４WD,無鉛レギュラーガソリン,49ps(36kW)/6500rpm,−,22.0km/リットル,−,1,1,4,5,無し
1655,日産,デイズ,https://www.goo-net.com/usedcar/spread/goo/11/700090363830220622001.html,45万円,49万円,10.2万km,0,0,2022年11月,2013,660,4,2WD,ガソリン,5D,CVT,0,パール,169,−,−,−,3395x1475x1620mm,830,FF,無鉛レギュラーガソリン,49ps(36kW)/6500rpm,−,26.8km/リットル,−,1,1,5,4,無し
1656,ホンダ,Ｎ−ＯＮＥ,https://www.goo-net.com/usedcar/spread/goo/15/700020631530220417002.html,59万円,68.3万円,6.9万km,0,0,車検整備付,2013,660,4,2WD,ガソリン,5D,インパネAT,0,アラバスターシルバーメタリック,284,−,−,−,3395x1475x1610mm,840,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,27.0km/リットル,−,1,1,4,3,無し
1657,マツダ,ＡＺワゴン,https://www.goo-net.com/usedcar/spread/goo/11/700091003830220208002.html,25万円,33万円,9.1万km,0,0,なし,2011,660,4,2WD,ガソリン,5D,4AT,0,シルバー,923,−,−,−,3395x1475x1660mm,800,FF,無鉛レギュラーガソリン,54ps(40kW)/6500rpm,−,−,23.5km/リットル,1,0,4,3,有 軽度
1658,スズキ,パレット,https://www.goo-net.com/usedcar/spread/goo/11/700090408430191220001.html,39万円,55万円,8.0万km,0,0,車検整備付,2008,660,4,2WD,ガソリン,5D,4AT,1,パールホワイト,486,−,−,−,3395x1475x1735mm,940,FF,無鉛レギュラーガソリン,60ps(44kW)/6000rpm,−,−,18.6km/リットル,1,1,4,4,無し
1659,ダイハツ,タント,https://www.goo-net.com/usedcar/spread/goo/17/700100213330201027001.html,158万円,--万円,700km,1,0,車検整備付,2019,660,4,4WD,ガソリン,5D,インパネAT,0,ブラックＭ,568,寒冷地仕様,−,−,3395x1475x1775mm,950,フルタイム４WD,無鉛レギュラーガソリン,52ps(38kW)/6900rpm,20.2km/リットル,25.4km/リットル,−,1,1,5,5,無し
1660,スズキ,エブリイ,https://www.goo-net.com/usedcar/spread/goo/15/700060256630220914001.html,79.8万円,88.5万円,1.7万km,0,0,2023年9月,2017,660,4,2WD,ガソリン,5D,MTモード付きAT,0,スペリアホワイト,312,−,339,−,,,,ガソリン,,,,189,1,1,5,4,無し
1661,ホンダ,Ｎ−ＢＯＸカスタム,https://www.goo-net.com/usedcar/spread/goo/15/700060142530220429003.html,68万円,--万円,11.3万km,0,0,なし,2013,660,4,2WD,ガソリン,5D,CVT,0,プレミアムホワイトパールＩＩ,590,−,−,−,3395x1475x1780mm,960,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,24.2km/リットル,−,1,0,3,3,無し
1662,ダイハツ,テリオスキッド,https://www.goo-net.com/usedcar/spread/goo/19/700080254630220305001.html,29.8万円,42万円,8.6万km,0,0,なし,2007,660,4,2WD,ガソリン,5D,4AT,0,ホワイト,756,−,−,−,3395x1475x1740mm,960,FR,無鉛レギュラーガソリン,64ps(47kW)/6400rpm,−,−,16.0km/リットル,1,1,3,3,無し
1663,スズキ,ワゴンＲスティングレー,https://www.goo-net.com/usedcar/spread/goo/18/700130060430210123001.html,39万円,60.2万円,8.0万km,0,0,なし,2010,660,4,2WD,ガソリン,5D,4AT,0,ブラック,617,−,339,−,3395x1475x1675mm,840,FF,無鉛レギュラーガソリン,54ps(40kW)/6500rpm,−,−,21.0km/リットル,0,0,4,4,無し
1664,スズキ,スペーシア,https://www.goo-net.com/usedcar/spread/goo/12/976022050900126913002.html,69.8万円,78.5万円,5.8万km,0,0,車検整備付,2013,660,4,2WD,ガソリン,5D,インパネAT,0,イノセントピンクパールＭ,295,−,−,−,3395x1475x1735mm,850,FF,無鉛レギュラーガソリン,52ps(38kW)/6000rpm,−,29.0km/リットル,−,1,1,4,4,無し
1665,スズキ,ワゴンＲ,https://www.goo-net.com/usedcar/spread/goo/19/700080276030180307001.html,35万円,--万円,11.8万km,0,0,なし,2009,660,4,2WD,ガソリン,5D,4AT,0,ブラックＭ,271,−,−,−,3395x1475x1660mm,800,FF,無鉛レギュラーガソリン,54ps(40kW)/6500rpm,−,−,23.5km/リットル,1,1,4,4,無し
1666,スズキ,アルト,https://www.goo-net.com/usedcar/spread/goo/16/700012311930220722002.html,43.8万円,53.8万円,2.2万km,0,0,車検整備付,2016,660,4,2WD,ガソリン,5D,5AT,0,ホワイト,663,−,339,−,,,,ガソリン,,,,147,1,1,4,4,無し
1667,三菱,ｅＫワゴン,https://www.goo-net.com/usedcar/spread/goo/13/700052016130220603001.html,20万円,25万円,11.7万km,0,0,車検整備付,2008,660,4,2WD,ガソリン,5D,インパネAT,0,ブラック,159,−,339,−,3395x1475x1550mm,800,FF,無鉛レギュラーガソリン,50ps(37kW)/6500rpm,−,−,−,0,1,4,4,無し
1668,ダイハツ,ムーヴコンテ,https://www.goo-net.com/usedcar/spread/goo/17/700100155330220616001.html,49.8万円,58万円,10.1万km,0,0,2022年11月,2015,660,4,2WD,ガソリン,5D,コラムAT,0,パールホワイトＩＩＩ,668,−,−,−,3395x1475x1655mm,840,FF,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,−,27.6km/リットル,−,1,1,4,4,無し
1669,日産,モコ,https://www.goo-net.com/usedcar/spread/goo/10/700030319330210720001.html,46万円,49万円,10.1万km,0,0,2023年4月,2012,660,4,4WD,ガソリン,5D,CVT,1,ピンク,681,−,−,−,3395x1475x1625mm,880,フルタイム４WD,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,20.4km/リットル,21.5km/リットル,1,0,4,4,無し
1670,ダイハツ,ムーヴコンテ,https://www.goo-net.com/usedcar/spread/goo/18/700130061330220331004.html,57万円,69万円,7.4万km,0,0,2023年1月,2014,660,4,2WD,ガソリン,5D,コラムAT,0,ピンクＩＩ,269,−,−,−,3395x1475x1645mm,850,FF,無鉛レギュラーガソリン,58ps(43kW)/7200rpm,−,−,23.0km/リットル,1,1,4,4,無し
1671,スズキ,ワゴンＲ,https://www.goo-net.com/usedcar/spread/goo/16/700070712930220325001.html,19万円,30万円,11.1万km,0,0,車検整備付,2007,660,4,2WD,ガソリン,5D,コラムAT,1,パール,330,−,−,−,3395x1475x1635mm,870,FF,無鉛レギュラーガソリン,64ps(47kW)/6500rpm,−,−,19.4km/リットル,0,1,4,4,無し
1672,スズキ,エブリイ,https://www.goo-net.com/usedcar/spread/goo/19/700080042130220909002.html,78万円,89.5万円,4.3万km,0,0,なし,2016,660,4,2WD,ガソリン,5D,5MT,0,シルバーＭ,456,−,339,−,3395x1475x1895mm,870,FR,無鉛レギュラーガソリン,49ps(36kW)/6200rpm,17.2km/リットル,20.5km/リットル,−,1,0,4,4,有 軽度
1673,日産,デイズルークス,https://www.goo-net.com/usedcar/spread/goo/15/700020268130210929001.html,115万円,--万円,5.5万km,0,0,なし,2017,660,4,2WD,ガソリン,5D,CVT,0,ブラック,434,−,339,−,3395x1475x1775mm,950,FF,無鉛レギュラーガソリン,49ps(36kW)/6500rpm,−,22.0km/リットル,−,1,1,5,4,無し
1674,ダイハツ,ムーヴ,https://www.goo-net.com/usedcar/spread/goo/11/700090142730211205002.html,118万円,127万円,3.6万km,0,0,なし,2015,660,4,4WD,ガソリン,5D,CVT,1,パープル,184,寒冷地仕様,−,−,3395x1475x1630mm,900,フルタイム４WD,無鉛レギュラーガソリン,64ps(47kW)/6400rpm,−,25.6km/リットル,−,1,0,4,4,無し
1675,ホンダ,Ｎ−ＷＧＮカスタム,https://www.goo-net.com/usedcar/spread/goo/17/700100208230220727003.html,110万円,117万円,6.0万km,0,0,2023年10月,2016,660,4,2WD,ガソリン,5D,インパネAT,1,ブラック,952,−,339,−,3395x1475x1655mm,850,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,26.0km/リットル,−,1,1,5,4,無し
1676,日産,デイズ,https://www.goo-net.com/usedcar/spread/goo/12/700040076530211213001.html,99.8万円,105.2万円,1.7万km,0,0,2023年4月,2020,660,4,2WD,ガソリン,5D,CVT,0,ブルー,158,−,−,−,3395x1475x1640mm,830,FF,無鉛レギュラーガソリン,52ps(38kW)/6400rpm,21.2km/リットル,29.4km/リットル,−,1,1,4,5,有 軽度
1677,ダイハツ,タント,https://www.goo-net.com/usedcar/spread/goo/13/971022021900507020001.html,87.8万円,93.1万円,2.0万km,0,0,2023年1月,2016,660,4,2WD,ガソリン,5D,CVT,0,ホワイト,580,−,−,−,3395x1475x1750mm,930,FF,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,−,28.0km/リットル,−,1,1,4,4,無し
1678,ホンダ,Ｎ−ＢＯＸカスタム,https://www.goo-net.com/usedcar/spread/goo/13/917022070200561413014.html,175.8万円,186.7万円,1.1万km,0,0,車検整備付,2019,660,4,2WD,ガソリン,5D,インパネAT,1,ブリリアントスポーティブルーメタリック,78,−,−,−,3395x1475x1790mm,950,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,25.6km/リットル,−,1,1,5,4,無し
1679,スズキ,スペーシア,https://www.goo-net.com/usedcar/spread/goo/16/971022082100704085001.html,128万円,134.4万円,0.8万km,0,0,2024年2月,2021,660,4,2WD,ハイブリッド,5D,CVT,0,ピュアホワイトパール,381,−,−,−,3395x1475x1785mm,850,FF,無鉛レギュラーガソリン,52ps(38kW)/6500rpm,−,30.0km/リットル,−,1,1,5,5,無し
1680,ダイハツ,ミラココア,https://www.goo-net.com/usedcar/spread/goo/10/700031042830210428002.html,52万円,66万円,5.8万km,0,0,なし,2012,660,4,2WD,ガソリン,5D,CVT,0,ブラウン,477,−,−,−,3395x1475x1530mm,800,FF,無鉛レギュラーガソリン,58ps(43kW)/7200rpm,−,−,23.5km/リットル,1,1,4,5,無し
1681,スズキ,セルボ,https://www.goo-net.com/usedcar/spread/goo/17/700100199930190109008.html,22万円,30万円,12.7万km,0,0,車検整備付,2007,660,4,2WD,ガソリン,5D,4AT,1,パールホワイト,45,−,−,−,3395x1475x1535mm,810,FF,無鉛レギュラーガソリン,60ps(44kW)/6000rpm,−,−,19.8km/リットル,0,1,3,4,有 中度
1682,スズキ,アルトラパンショコラ,https://www.goo-net.com/usedcar/spread/goo/11/700090393430220613001.html,98万円,103万円,4.8万km,0,0,2023年5月,2014,660,4,4WD,ガソリン,5D,CVT,0,ピンク,432,−,−,−,3395x1475x1525mm,850,フルタイム４WD,無鉛レギュラーガソリン,54ps(40kW)/6500rpm,−,25.2km/リットル,−,0,0,5,4,無し
1683,日産,デイズルークス,https://www.goo-net.com/usedcar/spread/goo/19/700080343830220723001.html,145万円,--万円,1.7万km,0,1,2023年6月,2019,660,4,2WD,ガソリン,5D,CVT,1,ブラック,52,−,−,−,3395x1475x1775mm,960,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,22.2km/リットル,−,0,0,4,4,無し
1684,マツダ,フレア,https://www.goo-net.com/usedcar/spread/goo/12/700040254830220711001.html,32万円,42.8万円,8.8万km,0,0,車検整備付,2013,660,4,2WD,ガソリン,5D,CVT,0,ホワイト,940,−,−,−,,,,ガソリン,,,,,1,1,3,4,無し
1685,スズキ,ワゴンＲ,https://www.goo-net.com/usedcar/spread/goo/16/700072022730220807001.html,27万円,35万円,10.4万km,0,0,なし,2013,660,4,2WD,ガソリン,5D,インパネAT,0,ブラック,435,−,339,−,3395x1475x1660mm,790,FF,無鉛レギュラーガソリン,52ps(38kW)/6000rpm,−,30.0km/リットル,−,0,1,4,4,有 軽度
1686,スズキ,スペーシアカスタム,https://www.goo-net.com/usedcar/spread/goo/17/700103000430211114001.html,79万円,97万円,4.4万km,0,0,車検整備付,2013,660,4,2WD,ガソリン,5D,インパネAT,1,ガンＭ,804,−,−,−,3395x1475x1735mm,900,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,26.0km/リットル,−,1,1,3,4,無し
1687,ホンダ,Ｎ−ＯＮＥ,https://www.goo-net.com/usedcar/spread/goo/12/917022071100400090002.html,79.8万円,90.1万円,7.0万km,0,0,車検整備付,2013,660,4,2WD,ガソリン,5D,インパネAT,1,プレミアムホワイトＰ×クリスタルブラックＰ,109,−,−,−,3395x1475x1610mm,870,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,21.4km/リットル,−,1,1,4,4,無し
1688,スズキ,ワゴンＲ,https://www.goo-net.com/usedcar/spread/goo/12/700040288130210912001.html,23万円,30万円,8.8万km,0,0,2022年11月,2011,660,4,2WD,ガソリン,5D,インパネAT,0,Ｌグリーン,711,−,339,−,3395x1475x1660mm,800,FF,無鉛レギュラーガソリン,54ps(40kW)/6500rpm,−,−,23.5km/リットル,1,1,4,4,無し
1689,スズキ,アルトラパン,https://www.goo-net.com/usedcar/spread/goo/15/700060002230220913002.html,45万円,--万円,4.5万km,0,0,2024年9月,2011,660,4,2WD,ガソリン,5D,CVT,0,ブルー,943,−,−,−,3395x1475x1510mm,800,FF,無鉛レギュラーガソリン,54ps(40kW)/6500rpm,−,22.8km/リットル,25.0km/リットル,1,1,3,4,無し
1690,ホンダ,バモス,https://www.goo-net.com/usedcar/spread/goo/13/700051041430220909001.html,68万円,--万円,3.6万km,0,0,車検整備付,2009,660,4,4WD,ガソリン,5D,4AT,0,ブラック,953,−,−,−,3395x1475x1775mm,990,フルタイム４WD,無鉛レギュラーガソリン,46ps(34kW)/5500rpm,−,−,16.2km/リットル,1,1,3,3,無し
1691,ホンダ,Ｎ−ＢＯＸカスタム,https://www.goo-net.com/usedcar/spread/goo/19/700080343430210823002.html,117.9万円,118万円,4.7万km,0,0,車検整備付,2014,660,4,2WD,ガソリン,5D,インパネAT,1,ミラノレッド／ブラックツートンルーフ,447,−,−,−,3395x1475x1780mm,980,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,21.6km/リットル,−,1,1,4,3,無し
1692,スバル,プレオ,https://www.goo-net.com/usedcar/spread/goo/13/700040004630220811004.html,50万円,59万円,1.2万km,0,0,車検整備付,2017,660,4,2WD,ガソリン,5D,5MT,0,ピンク,263,−,−,−,3395x1475x1530mm,750,FF,無鉛レギュラーガソリン,58ps(43kW)/7200rpm,−,24.2km/リットル,−,1,1,4,5,無し
